Time, step_count, frequency, a_variance
46.6520200253,61,1.69862350192,5.66049854834
47.2507539272,62,1.67019104263,3.42348723411
47.9579360962,63,1.4140628029,3.68494972219
48.4858170795,64,1.89436640367,4.12932433479
49.1594549465,65,1.48447711898,3.45076063402
49.7763708305,66,1.62096653029,4.57014979181
50.4352727604,67,1.51767653833,3.98098448851
51.1109767628,68,1.47993795579,2.76286063128
52.9315490246,69,0.549277840258,0.951908255392
53.6037969112,70,1.48754651349,1.25944766665
54.2726590157,71,1.49507647899,1.97017562787
54.8386508942,72,1.76680980411,2.23947111146
55.4340822315,73,1.67945477045,1.02535375765
56.0963642216,74,1.50993083765,2.18636507446
56.6247911072,75,1.89240938953,4.14976164538
57.2724570847,76,1.54400576034,2.19639222373
57.8678650475,77,1.67952070258,3.03739177181
58.4884750462,78,1.61131790028,2.3310471548
59.0891270256,79,1.66485757846,2.87592500968
59.6826932049,80,1.68473210724,2.23281972859
60.302744112,81,1.61277080397,2.24060089378
60.9025990582,82,1.6670696915,2.75658427846
61.5329050636,83,1.58653097275,3.47541293399
62.1808580971,84,1.54332173534,2.4619956184
62.8164622402,85,1.57330629573,5.27932092266
63.5315591908,86,1.39841178075,3.10998220984
64.1366881371,87,1.65254034881,2.65991265899
64.7879351616,88,1.53551565278,1.77220650724
65.4582652092,89,1.49180243907,2.82935672187
66.0370022297,90,1.72790052233,1.87258025479
66.7307180405,91,1.44151248172,3.25873357352
67.2801920414,92,1.81992232263,4.46186564317
67.9316550732,93,1.535006518,4.71625045271
68.5205371094,94,1.69813296809,3.5736441693
69.1649522495,95,1.55179470142,6.51354046728
69.7303812218,96,1.76856873115,4.15654829893
70.3875610542,97,1.52165351188,4.35562896253
71.0111101913,98,1.60372285114,4.00081143753
71.6086052704,99,1.67365395144,3.63503398949
72.0916343975,100,2.07026852803,2.48992294975
72.7456811714,101,1.52894263819,2.27733364106
73.3740192699,102,1.59149986663,1.10085527643
74.136701231,103,1.31116251735,2.69811395033
74.6294661808,104,2.029365117,1.23651148055
76.7102323818,105,0.480592197004,1.19514099741
77.2702893066,106,1.78553278369,1.36176903255
77.8716043282,107,1.66302181755,1.52581365801
78.4466093826,108,1.73911514728,2.35526762
79.182447319,109,1.3589948962,2.61064740625
79.8098902321,110,1.59377049161,1.05125080414
80.8663491821,111,0.946558311574,0.855578001364
81.4787551975,112,1.6329036209,2.32349604138
82.1594923115,113,1.46899585685,2.08310910192
82.6932843304,114,1.87338881926,3.00731786261
83.3178780937,115,1.60104064222,3.14606647938
83.9388531113,116,1.61037074237,3.11261785221
84.5329030418,117,1.68336018327,2.86450617301
85.1372640991,118,1.65464003339,4.33766988553
85.793097105,119,1.52477839785,1.80949431936
86.4022570515,120,1.64160497722,5.239601246
87.0038491154,121,1.66225597045,3.35204130245
87.6355391407,122,1.58305491602,5.57540239262
88.2677551174,123,1.58173794531,2.52911933775
89.644615202,124,0.726290210046,1.9198349998
90.4185102272,125,1.29216491561,1.67884343613
90.9871950436,126,1.75844329096,3.08201418861
91.5456421661,127,1.79067983266,6.57981905452
92.1762773132,128,1.58570292919,2.10058545345
92.7870372868,129,1.6373044131,4.68269260753
93.384555254,130,1.6735898414,4.15456733653
93.9860831833,131,1.66243319933,3.23405145091
94.6411191559,132,1.52663371454,3.5485709224
95.3259133434,133,1.46029276852,4.27713963045
95.8555633163,134,1.88803936776,3.55825497093
96.5426992512,135,1.45531611623,4.00592449597
97.1077451515,136,1.76976772929,2.64484087084
97.8306112576,137,1.38338205603,3.49521425836
98.354598074,138,1.90844496214,2.44990188395
98.9556272316,139,1.6638127906,4.31683835287
99.5565972614,140,1.66397648861,3.74997645774
100.174229174,141,1.61908732401,1.96730819043
100.893865137,142,1.38959147514,3.62208149286
101.512276201,143,1.61704739448,3.4144533978
102.166147261,144,1.52935351029,3.06748228035
102.842635117,145,1.47822313625,2.52627560457
103.593267164,146,1.33221063919,2.2427006188
104.081357203,147,2.04880231419,1.71165702673
104.637175045,148,1.79915059137,2.10717049513
105.233437023,149,1.67711515516,2.50702389649
105.91402503,150,1.46931769257,2.35268343147
106.530955992,151,1.6209269144,5.03344745123
107.156149111,152,1.59950576795,2.28426671462
108.081510983,153,1.08065831386,1.94109689001
108.681773062,154,1.66593898663,1.24981950956
