Time, x, y, z,,,,,,,,,,,,
15.51019478,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.53416967,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.57063174,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.59747481,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.62733984,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.81349182,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.83484173,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.85493469,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.88147473,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.90815783,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.93184376,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.95742989,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.98370385,-1.072,-9.96,0.459,100.561465,0.228033955,,,,,,,,,,
15.99624276,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.0133388,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.03669977,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.05541468,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.08596468,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.10649586,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.12492085,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.1529398,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.17147684,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.20091867,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.22005486,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.24446678,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.27108383,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.63005686,-1.379,-9.347,2.145,93.869075,-0.111394579,,,,,,,,,,
16.64162588,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.66011786,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.67986083,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.7013278,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.72483587,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.75463581,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.79684567,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.82602286,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.85018778,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.89558387,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.95925188,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
16.99652481,-0.766,-10.113,-0.612,103.234069,0.360416773,,,,,,,,,,
17.0126667,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.02353978,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.04646373,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.06655788,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.09046888,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.11094189,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.29727674,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.34550071,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.3675108,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.41170478,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.45662785,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.49244976,-0.766,-9.653,1.379,95.668806,-0.018956804,,,,,,,,,,
17.50222182,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.55458188,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.60146095,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.61632182,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.64227297,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.66708781,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.69205596,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.71102502,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.74312784,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.77106597,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.78892281,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.93136503,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.9554279,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
17.98444297,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
18.01025702,-0.919,-9.807,2.145,101.622835,0.280815195,,,,,,,,,,
18.03195693,-0.766,-9.96,0.153,99.811765,0.190583817,,,,,,,,,,
18.0540898,-0.766,-9.96,0.153,99.811765,0.190583817,,,,,,,,,,
