Time, step_count, frequency, a_variance
48.9712710857,55,2.06836756281,1.25015903862
49.4954021454,56,1.90791974945,1.26801343401
50.1629271984,57,1.49807111429,1.26950744042
50.7286510944,58,1.76764673903,1.27101116717
51.3084002018,59,1.7248840702,1.28688980801
51.897233057,60,1.69827480095,1.30045926358
52.4807641983,61,1.71370459819,1.3212169126
53.7479620457,62,0.789142754684,1.34020967734
54.2868261814,63,1.85575534475,1.33858061782
54.8983521938,64,1.63525341472,1.33224164591
55.4072661877,65,1.96496856466,1.33041781111
56.0535970211,66,1.54719525709,1.34237799241
56.7006202602,67,1.54553954095,1.3507394806
57.1935921669,68,2.02851315965,1.34910630704
57.8608932972,69,1.49857381413,1.35947895871
58.4111731625,70,1.81725711428,1.35911849193
59.0711041069,71,1.51531006149,1.3535115787
59.7968192673,72,1.37795109515,1.34372004586
64.378677187,73,0.218252075365,1.23070279868
64.8953190422,74,1.93557682146,1.21984547869
65.6293891048,75,1.36226778737,1.20904978959
66.179229126,76,1.81871082781,1.20922606756
66.7810350513,77,1.66166526092,1.21464005485
67.3132830715,78,1.87882333442,1.21665001727
67.9082580662,79,1.68074290344,1.23076238921
68.4343129253,80,1.90094242565,1.24375088062
69.0573760128,81,1.60497391054,1.2497441251
69.5634699917,82,1.97591759975,1.257406002
70.2800549126,83,1.39550801427,1.27167936026
70.7520509815,84,2.11866171304,1.2742406046
71.3272570229,85,1.73850747061,1.27648948723
71.9118219471,86,1.71067397056,1.28409141052
72.5249930477,87,1.6308661628,1.28694971763
73.1421818829,88,1.62024965952,1.28831787008
73.7346427536,89,1.68787518194,1.28624596122
74.2551839447,90,1.92107755754,1.30197608478
74.9077808952,91,1.53233936994,1.30220417466
75.4993567562,92,1.69040027825,1.31230327623
76.1060969257,93,1.64815196064,1.31123061184
76.6929759407,94,1.70392870506,1.31219540759
77.2884780788,95,1.67925509575,1.31442687999
77.8251861954,96,1.86321013079,1.31948817656
78.4301871681,97,1.65288990439,1.31637175768
79.0462054253,98,1.62332851082,1.32561708618
79.587406311,99,1.84774272602,1.33084632959
80.1334841537,100,1.83124075321,1.33049307324
80.7803800392,101,1.54584380959,1.32960369251
81.4082111454,102,1.59278505023,1.32987432658
81.8275271988,103,2.38483595349,1.32621872864
82.3860100842,104,1.7905651654,1.32581481005
82.9858001804,105,1.6672499366,1.33621914338
83.6068092918,106,1.61028233183,1.34585580616
84.1850072479,107,1.72951147522,1.34839262272
84.7013541794,108,1.93668237202,1.35253327968
85.2995361423,109,1.67173211817,1.35828590439
86.0654450989,110,1.30563821127,1.35988304253
86.5106731987,111,2.2460397275,1.35767223904
87.1937042809,112,1.46406221639,1.36534917842
87.9427820778,113,1.33497482383,1.35922553634
88.5260471439,114,1.7144863597,1.35952352042
88.8416871166,115,3.16816653952,1.36388702292
89.416606102,116,1.73937550412,1.36285524575
90.038544035,117,1.60787748583,1.36518986162
90.622083044,118,1.71368149244,1.36527838375
91.2052759838,119,1.71469839881,1.37934568608
91.779844017,120,1.74043793282,1.38189207198
92.0347420883,121,3.92313678539,1.38625639903
92.3869020653,122,2.83961854108,1.382841888
92.6430549335,123,3.90391880735,1.38938260324
92.9963600349,124,2.83041483424,1.38717770317
93.5369059753,125,1.84998151917,1.3898739572
94.3284160805,126,1.2634077487,1.39402570933
94.7109770489,127,2.61396243371,1.39577721603
95.2537669849,128,1.84233334768,1.39928280211
95.9154910755,129,1.5112038601,1.40292185459
96.5288169098,130,1.63045471773,1.40289201932
97.0973760796,131,1.75883189151,1.40422427164
97.6610660267,132,1.7740248963,1.40468073091
98.264271946,133,1.65780866543,1.40360825858
98.8836099815,134,1.61462713824,1.40467323716
99.4597210598,135,1.73577637669,1.40252101044
100.033838005,136,1.74180540784,1.40162111227
100.640624971,137,1.64802485139,1.401667269
101.278130026,138,1.56861501408,1.40686146428
101.928399057,139,1.5378250409,1.41836687139
102.512150974,140,1.71305647326,1.41958024749
103.149588079,141,1.56878222475,1.42366328259
103.740514975,142,1.69225670421,1.42242334299
104.344738941,143,1.65501545003,1.41806233388
105.039284945,144,1.43978943827,1.4150430606
105.529556036,145,2.03968787354,1.41115015987
106.140526056,146,1.63674152051,1.41441869234
106.781728029,147,1.55957099661,1.41439667641
107.244469881,148,2.16103210915,1.41449310406
108.003605843,149,1.31728708778,1.41183149127
108.48970294,150,2.0572021626,1.41450092891
109.015768051,151,1.90090537993,1.41582873481
109.555481911,152,1.85283364933,1.41835231278
110.175161839,153,1.61373630982,1.42091579561
110.782877922,154,1.64550524021,1.42062847264
111.368675947,155,1.70707301339,1.42129005874
111.965169907,156,1.67646291165,1.42844753484
112.588429928,157,1.60446678107,1.43307954931
113.222589016,158,1.57689138059,1.42921637337
114.064079046,159,1.18836820878,1.42311352571
115.044551849,160,1.01991610254,1.41732550608
115.795125961,161,1.33231347057,1.40841628439
