Time, x, y, z,,,,,,,,,
49.61063653,-0.66018677,-7.2174377,-3.2772675,,,,,,,,,
49.6156016,-0.9363098,-7.405487,-2.7726288,,,,,,,,,
49.62061149,-1.2528992,-7.855377,-2.1632538,,,,,,,,,
49.62562161,-1.4290466,-8.348114,-1.7609711,,,,,,,,,
49.63099342,-1.5409241,-8.759918,-1.4753265,,,,,,,,,
49.63600045,-1.3124084,-9.119354,-1.3039398,,,,,,,,,
49.64187556,-0.75064087,-9.238373,-1.2396698,,,,,,,,,
49.64755946,-0.24124146,-9.316925,-1.208725,,,,,,,,,
49.65326959,-0.017486572,-9.343109,-0.9492645,,,,,,,,,
49.65892845,0.691864,-9.15506,-0.3327484,,,,,,,,,
49.66453558,1.0036926,-8.978912,0.18855286,,,,,,,,,
49.67003447,1.3321838,-9.000336,0.5408478,,,,,,,,,
49.67498141,1.0536804,-9.045563,0.68367004,,,,,,,,,
49.67998057,1.7130432,-8.433807,0.8288727,,,,,,,,,
49.68532163,2.1296082,-8.283844,0.5122833,,,,,,,,,
49.69062549,2.3200378,-8.19577,0.20283508,,,,,,,,,
49.69558364,2.5247498,-8.041046,-0.049484253,,,,,,,,,
49.70064145,2.3962097,-8.217194,-0.97306824,,,,,,,,,
49.70559555,2.3938293,-8.119598,-1.863327,,,,,,,,,
49.71058351,2.3581238,-8.141022,-2.1465912,,,,,,,,,
49.71553355,2.5271301,-8.06485,-2.0727997,,,,,,,,,
49.72119051,2.5985413,-8.276703,-2.2180023,,,,,,,,,
49.73338157,2.769928,-8.45047,-1.0325775,,,,,,,,,
49.73898345,2.686615,-8.529022,-0.6469574,,,,,,,,,
49.7439335,2.6961365,-8.38382,-0.3327484,,,,,,,,,
49.74892145,2.8175354,-8.360016,-0.201828,,,,,,,,,
49.75389653,2.4771423,-8.474274,-0.43510437,,,,,,,,,
49.75891453,2.0891418,-8.648041,-0.69218445,,,,,,,,,
49.76385456,2.0415344,-8.867035,-1.1016083,,,,,,,,,
49.9744125,2.051056,-8.890839,-1.3253632,,,,,,,,,
49.98267656,4.7170715,-12.818451,-3.1868134,,,,,,,,,
49.99277645,4.759918,-12.551849,-4.1675262,,,,,,,,,
49.9985066,3.9862976,-11.999603,-4.250839,,,,,,,,,
50.00456363,2.9460754,-11.352142,-4.581711,,,,,,,,,
50.01075846,2.281952,-10.707062,-4.712631,,,,,,,,,
50.01738053,0.92752075,-9.885834,-3.8152313,,,,,,,,,
50.02394348,1.1369934,-10.140533,-3.3986664,,,,,,,,,
50.03065949,1.1798401,-10.580902,-1.9204559,,,,,,,,,
50.03736454,0.82040405,-12.218597,0.76460266,,,,,,,,,
50.04359847,0.84420776,-12.885101,1.6881866,,,,,,,,,
50.05016762,0.8727722,-13.575409,2.4998932,,,,,,,,,
50.05630761,0.5180969,-15.253571,3.363968,,,,,,,,,
50.0630036,-0.022247314,-16.01767,3.511551,,,,,,,,,
50.06927949,-0.75064087,-16.59372,3.8638458,,,,,,,,,
50.07569557,-1.6694641,-17.274506,3.5853424,,,,,,,,,
50.08230144,-2.1979065,-17.524445,3.018814,,,,,,,,,
50.08876544,-2.335968,-17.474457,2.3070831,,,,,,,,,
50.0942555,-2.6001892,-17.005524,1.6191559,,,,,,,,,
50.10005456,-2.3335876,-15.332123,-0.6540985,,,,,,,,,
50.10564357,-1.8765564,-14.446625,-2.196579,,,,,,,,,
50.1113885,-1.2862244,-13.52066,-4.184189,,,,,,,,,
50.11696464,-0.69351196,-12.423309,-5.595749,,,,,,,,,
50.12264043,-0.26742554,-11.597321,-6.5550385,,,,,,,,,
50.12849742,0.015838623,-10.849884,-6.128952,,,,,,,,,
50.13413459,0.40621948,-10.445221,-5.3624725,,,,,,,,,
50.13983541,2.4961853,-9.188385,-3.4200897,,,,,,,,,
50.14701253,4.0743713,-8.6409,-2.2465668,,,,,,,,,
50.15461164,4.9551086,-8.674225,-1.484848,,,,,,,,,
50.16139561,5.8406067,-8.471893,-1.1277924,,,,,,,,,
50.16701156,5.73349,-8.424286,-1.144455,,,,,,,,,
50.17267257,5.445465,-8.271942,-0.958786,,,,,,,,,
50.1779285,5.007477,-8.071991,-0.894516,,,,,,,,,
50.18333059,4.6408997,-7.9482117,-1.1325531,,,,,,,,,
50.18884855,3.257904,-7.8958435,-1.3610687,,,,,,,,,
50.19579345,2.2605286,-7.7101746,-1.1611176,,,,,,,,,
50.20197254,1.5464172,-7.3650208,-0.79930115,,,,,,,,,
50.20793444,0.9489441,-6.9841614,-0.50413513,,,,,,,,,
50.21320349,0.26815796,-5.872528,0.002883911,,,,,,,,,
50.21831542,-0.06985474,-5.4702454,0.324234,,,,,,,,,
50.22366148,-0.38406372,-5.070343,0.5860748,,,,,,,,,
50.22878557,-0.7077942,-4.7846985,0.6622467,,,,,,,,,
50.23426252,-1.0696106,-4.5538025,0.6455841,,,,,,,,,
50.24036056,-1.3981018,-4.256256,0.46943665,,,,,,,,,
50.24564463,-1.8241882,-4.139618,0.45277405,,,,,,,,,
50.25082761,-1.9051208,-4.018219,0.44563293,,,,,,,,,
50.25585252,-1.8670349,-4.1039124,0.31471252,,,,,,,,,
50.26103765,-1.6408997,-4.196747,0.33851624,,,,,,,,,
50.26621061,-1.559967,-4.403839,0.56941223,,,,,,,,,
50.27175241,-1.4885559,-4.7466125,0.8169708,,,,,,,,,
50.27677256,-1.367157,-5.0917664,1.1264191,,,,,,,,,
50.28185063,-1.3838196,-5.813019,1.3834991,,,,,,,,,
50.28702551,-1.3862,-6.172455,1.4358673,,,,,,,,,
50.2922886,-1.5242615,-6.508087,1.588211,,,,,,,,,
50.3012436,-1.6742249,-6.860382,1.4025421,,,,,,,,,
50.31087547,-1.8313293,-7.2483826,1.0193024,,,,,,,,,
50.31742745,-1.938446,-7.341217,0.4408722,,,,,,,,,
50.32466751,-1.9908142,-7.10318,-0.7374115,,,,,,,,,
50.33149153,-2.1550598,-6.8127747,-0.87309265,,,,,,,,,
50.3418675,-1.957489,-6.436676,-1.863327,,,,,,,,,
50.34893256,-1.8241882,-6.231964,-2.8154755,,,,,,,,,
50.35506159,-1.8360901,-6.2724304,-3.4462738,,,,,,,,,
50.36121756,-1.8908386,-6.2295837,-4.0485077,,,,,,,,,
50.37101251,-2.0384216,-6.481903,-5.0863495,,,,,,,,,
50.38087255,-2.1098328,-6.705658,-5.5148163,,,,,,,,,
50.38689452,-1.8813171,-6.9770203,-6.064682,,,,,,,,,
50.39219957,-1.8432312,-7.719696,-6.807358,,,,,,,,,
50.39777952,-1.6147156,-8.229095,-7.3500824,,,,,,,,,
50.40359956,-1.0957947,-8.731354,-7.9356537,,,,,,,,,
50.41165644,0.73947144,-9.54306,-9.394821,,,,,,,,,
50.41689449,1.8582458,-10.161957,-10.235092,,,,,,,,,
50.42379242,2.8746643,-10.704681,-10.651657,,,,,,,,,
50.42929154,3.6054382,-11.20932,-10.92778,,,,,,,,,
50.43567043,4.00058,-11.825836,-10.79686,,,,,,,,,
50.44201547,3.5625916,-12.701813,-10.689743,,,,,,,,,
50.44879561,3.0555725,-12.835114,-10.984909,,,,,,,,,
50.45489961,2.7366028,-12.668488,-11.50383,,,,,,,,,
50.46044761,2.3509827,-12.332855,-11.922775,,,,,,,,,
50.46614653,1.6083069,-11.3211975,-11.796616,,,,,,,,,
50.47250658,1.1798401,-10.857025,-11.294357,,,,,,,,,
50.61403948,2.0272522,-4.594269,0.62654114,,,,,,,,,
50.62231856,1.7416077,-4.222931,4.839798,,,,,,,,,
50.62742644,1.4178772,-4.3871765,4.197098,,,,,,,,,
50.63239246,0.42764282,-4.941803,2.7093658,,,,,,,,,
50.6373685,-0.6078186,-5.8368225,0.8669586,,,,,,,,,
50.64250856,-1.4147644,-6.969879,-0.580307,,,,,,,,,
50.64749962,-1.1719666,-8.022003,-0.60887146,,,,,,,,,
50.65249663,-0.112701416,-9.133636,1.0193024,,,,,,,,,
50.65747458,1.3155212,-10.314301,2.7022247,,,,,,,,,
50.66335755,2.8580017,-11.511627,3.1116486,,,,,,,,,
50.66915852,5.404999,-12.920807,3.0259552,,,,,,,,,
50.67502957,5.8215637,-13.080292,2.4570465,,,,,,,,,
50.68001061,5.835846,-12.849396,1.2787628,,,,,,,,,
50.68495255,5.6739807,-12.090057,-0.27323914,,,,,,,,,
50.69145256,5.5002136,-11.245026,-1.549118,,,,,,,,,
50.69642859,5.593048,-10.016754,-2.0323334,,,,,,,,,
50.70166951,4.938446,-9.531158,-3.8223724,,,,,,,,,
50.70660954,4.3528748,-8.498077,-4.1127777,,,,,,,,,
50.71620756,3.5625916,-7.9267883,-4.3484344,,,,,,,,,
50.72258955,1.5059509,-7.5054626,-3.7200165,,,,,,,,,
50.72812658,0.6942444,-7.4864197,-3.3010712,,,,,,,,,
50.73404962,0.15390015,-7.429291,-2.3108368,,,,,,,,,
50.74042755,0.108673096,-7.584015,-2.0013885,,,,,,,,,
50.74638349,-0.33883667,-7.9672546,-1.7895355,,,,,,,,,
50.7522996,-0.41262817,-8.229095,-1.6776581,,,,,,,,,
50.75792342,-0.905365,-8.51474,-1.4681854,,,,,,,,,
50.76597148,-1.3100281,-8.926544,-1.1515961,,,,,,,,,
50.77166754,-1.0291443,-8.921783,-1.0135345,,,,,,,,,
50.77665955,-0.6911316,-8.990814,-0.69218445,,,,,,,,,
50.7817536,-0.4507141,-9.100311,-0.43510437,,,,,,,,,
50.78681046,-0.2626648,-9.009857,-0.25657654,,,,,,,,,
50.79207164,0.3871765,-9.02652,0.13380432,,,,,,,,,
50.79704863,0.7823181,-9.043182,0.25282288,,,,,,,,,
50.80204063,0.9560852,-9.038422,0.25282288,,,,,,,,,
50.80705052,1.1679382,-8.933685,0.25282288,,,,,,,,,
50.8120926,1.2131653,-8.928925,0.43373108,,,,,,,,,
50.82051545,1.2417297,-8.83609,0.12428284,,,,,,,,,
50.8254655,1.4345398,-8.614716,-0.3018036,,,,,,,,,
50.83045751,1.4583435,-8.455231,-0.98735046,,,,,,,,,
50.83544165,1.532135,-8.269562,-1.465805,,,,,,,,,
50.84072548,1.2869568,-8.326691,-2.0251923,,,,,,,,,
50.8456636,1.0822449,-8.2743225,-2.241806,,,,,,,,,
50.85063559,1.0108337,-8.338593,-2.26799,,,,,,,,,
50.85556155,1.0655823,-8.307648,-1.9918671,,,,,,,,,
50.86668354,1.9510803,-8.395721,-1.0944672,,,,,,,,,
50.87404853,2.3200378,-8.540924,-1.0920868,,,,,,,,,
50.88118654,2.8127747,-8.545685,-1.3420258,,,,,,,,,
50.88881856,3.4530945,-8.724213,-1.8847504,,,,,,,,,
50.8958686,3.9267883,-8.57901,-1.9609222,,,,,,,,,
50.90257364,4.102936,-8.51236,-1.8752289,,,,,,,,,
50.90922743,4.4528503,-8.993195,-1.9871063,,,,,,,,,
50.91526347,3.5863953,-9.052704,-1.9918671,,,,,,,,,
50.92092949,3.3912048,-8.993195,-2.3036957,,,,,,,,,
50.92587858,2.936554,-9.402618,-2.446518,,,,,,,,,
50.93542057,2.3438416,-9.762054,-2.2299042,,,,,,,,,
50.94185644,1.9391785,-10.016754,-2.0180511,,,,,,,,,
50.94810158,1.236969,-10.171478,-1.5467377,,,,,,,,,
50.95386249,1.0346375,-10.1024475,-0.7850189,,,,,,,,,
50.95974856,0.71328735,-10.276215,-0.9516449,,,,,,,,,
50.96548253,0.53952026,-10.335724,-0.57792664,,,,,,,,,
50.97117048,0.6442566,-10.447601,-0.48509216,,,,,,,,,
50.97681552,1.0108337,-10.464264,-0.2684784,,,,,,,,,
50.98246842,1.6940002,-10.573761,-0.40415955,,,,,,,,,
50.98843747,2.6152039,-10.907013,-0.2922821,,,,,,,,,
50.99417358,3.2150574,-11.480682,-0.8278656,,,,,,,,,
51.00251442,4.2862244,-11.133148,-1.7086029,,,,,,,,,
51.00821548,4.957489,-11.068878,-1.844284,,,,,,,,,
51.01394564,5.2621765,-10.971283,-1.7300262,,,,,,,,,
51.01967865,5.385956,-10.88559,-1.6990814,,,,,,,,,
51.0252915,5.388336,-10.807037,-1.5967255,,,,,,,,,
51.03362661,5.1217346,-10.854645,-1.5324554,,,,,,,,,
51.04270249,4.6218567,-10.852264,-1.7062225,,,,,,,,,
51.05037862,3.7673035,-10.714203,-2.2108612,,,,,,,,,
51.05730062,3.500702,-10.578522,-2.6036224,,,,,,,,,
51.06388145,3.1365051,-10.6285095,-2.813095,,,,,,,,,
51.06983548,2.9103699,-10.702301,-3.4081879,,,,,,,,,
51.0750075,2.6770935,-10.940338,-4.9387665,,,,,,,,,
51.08020359,2.872284,-11.104584,-5.0673065,,,,,,,,,
51.08540445,3.1722107,-11.390228,-5.2529755,,,,,,,,,
51.09096151,3.5578308,-11.678253,-4.948288,,,,,,,,,
51.09599358,3.969635,-11.966278,-4.165146,,,,,,,,,
51.10117346,4.1981506,-12.387604,-3.3867645,,,,,,,,,
51.28659445,6.0048523,-9.138397,-2.0608978,,,,,,,,,
51.29598957,6.209564,-8.2100525,-1.2848969,,,,,,,,,
51.30468946,5.8263245,-7.988678,-1.0063934,,,,,,,,,
51.31313258,5.1669617,-7.9029846,-1.0278168,,,,,,,,,
51.32039553,3.3626404,-8.1267395,-1.0254364,,,,,,,,,
51.32541948,2.7175598,-7.803009,-0.8445282,,,,,,,,,
51.33058458,2.217682,-7.393585,-0.7302704,,,,,,,,,
51.33579451,1.8296814,-6.8699036,-0.37321472,,,,,,,,,
51.34628349,0.66567993,-5.3417053,0.6717682,,,,,,,,,
51.35172254,0.66567993,-5.3417053,0.6717682,,,,,,,,,
51.35717445,-0.13650513,-4.639496,0.8098297,,,,,,,,,
51.36235648,-0.55307007,-4.4847717,0.73365784,,,,,,,,,
51.36750442,-0.98391724,-4.4633484,0.57655334,,,,,,,,,
51.37264758,-1.219574,-4.3752747,0.2099762,,,,,,,,,
51.3790186,-1.1624451,-4.3229065,0.119522095,,,,,,,,,
51.38420564,-1.3742981,-4.4324036,0.08381653,,,,,,,,,
51.38936358,-1.4909363,-4.5490417,0.11238098,,,,,,,,,
51.39462048,-1.5099792,-4.8680115,0.07191467,,,,,,,,,
51.39978248,-1.5456848,-5.2012634,0.10762024,,,,,,,,,
51.40487963,-1.533783,-5.5273743,0.119522095,,,,,,,,,
51.41010862,-1.5623474,-5.8415833,0.2266388,,,,,,,,,
51.41506558,-1.6551819,-6.179596,0.34803772,,,,,,,,,
51.42003351,-1.8432312,-6.4961853,0.7360382,,,,,,,,,
51.42497545,-2.097931,-6.7937317,0.933609,,,,,,,,,
51.43008142,-2.2026672,-7.0293884,1.1549835,,,,,,,,,
51.43506747,-2.3216858,-7.2079163,1.4882355,,,,,,,,,
51.44021064,-2.3764343,-7.2912292,1.5167999,,,,,,,,,
51.44510942,-2.445465,-7.307892,1.0764313,,,,,,,,,
51.45003348,-2.2669373,-6.9841614,1.0383453,,,,,,,,,
51.45494944,-2.5978088,-6.7937317,1.1478424,,,,,,,,,
51.46003061,-2.6668396,-6.5414124,0.74794006,,,,,,,,,
51.46572548,-2.6073303,-6.0605774,0.052871704,,,,,,,,,
51.47071844,-2.5621033,-5.865387,-0.39701843,,,,,,,,,
51.4764865,-2.4478455,-5.7011414,-0.8873749,,,,,,,,,
51.4827066,-2.4145203,-5.5916443,-1.3467865,,,,,,,,,
51.48871261,-2.1003113,-5.4916687,-1.7776337,,,,,,,,,
51.49461251,-1.8908386,-5.441681,-2.2822723,,,,,,,,,
51.50038653,-1.6885071,-5.396454,-2.9773407,,,,,,,,,
51.50579053,-1.3314514,-5.641632,-4.2579803,,,,,,,,,
51.51092964,-1.1005554,-5.808258,-4.9649506,,,,,,,,,
51.51603848,-1.0124817,-6.0534363,-5.8623505,,,,,,,,,
51.52261859,-0.841095,-6.4961853,-6.790695,,,,,,,,,
51.5295456,-0.89346313,-7.2531433,-7.688095,,,,,,,,,
51.53980762,-0.3864441,-8.798004,-9.282944,,,,,,,,,
51.54924255,0.7775574,-10.733246,-11.077744,,,,,,,,,
51.5553146,1.4369202,-11.649689,-11.994186,,,,,,,,,
51.56055957,2.9317932,-13.370697,-14.188889,,,,,,,,,
51.56565457,3.450714,-14.234772,-15.176743,,,,,,,,,
51.57079559,3.814911,-14.782257,-15.843246,,,,,,,,,
51.57583362,3.8815613,-15.205963,-16.007492,,,,,,,,,
51.58173162,4.0434265,-14.898895,-15.733749,,,,,,,,,
51.58781749,3.7863464,-14.260956,-15.110092,,,,,,,,,
51.59290844,3.2150574,-13.237396,-14.224594,,,,,,,,,
51.59816748,2.3676453,-12.10672,-13.167709,,,,,,,,,
51.60354048,1.7059021,-10.818939,-11.794235,,,,,,,,,
51.60874563,1.0846252,-9.685883,-10.437424,,,,,,,,,
51.61379653,0.4942932,-8.57663,-8.963974,,,,,,,,,
51.61884147,-0.1960144,-7.6768494,-7.6976166,,,,,,,,,
