Time, x, y, z,,,,,,
31.79120197,-1.1767273,-9.490692,0.21949768,,,,,,
31.80390277,-0.9958191,-9.623993,0.30519104,,,,,,
31.81289496,-0.822052,-9.609711,0.2337799,,,,,,
31.82166281,-0.9529724,-9.578766,0.09095764,,,,,,
31.82923379,-1.0029602,-9.559723,-0.059005737,,,,,,
31.83775296,-1.2576599,-9.545441,0.00050354,,,,,,
31.84712877,-1.6242371,-9.485931,0.002883911,,,,,,
31.8569068,-1.9217834,-9.419281,-0.009017944,,,,,,
31.86612287,-2.040802,-9.435944,-0.051864624,,,,,,
31.87401094,-2.3050232,-9.450226,-0.16612244,,,,,,
31.88548388,-2.4169006,-9.457367,-0.17326355,,,,,,
31.89534798,-2.3978577,-9.416901,-0.08518982,,,,,,
31.90369477,-2.297882,-9.447845,-0.073287964,,,,,,
31.91338887,-2.1169739,-9.454987,0.100479126,,,,,,
31.91868796,-1.9241638,-9.454987,0.13618469,,,,,,
31.92496481,-1.9003601,-9.466888,0.17427063,,,,,,
31.93027296,-1.8908386,-9.438324,0.121902466,,,,,,
31.93590989,-1.8408508,-9.4288025,0.13380432,,,,,,
31.94123998,-1.8694153,-9.388336,0.036209106,,,,,,
31.94685998,-1.938446,-9.390717,0.08143616,,,,,,
31.95226183,-1.8694153,-9.400238,0.04573059,,,,,,
31.95785489,-1.9194031,-9.388336,0.002883911,,,,,,
31.96341577,-1.9527283,-9.419281,0.005264282,,,,,,
31.96914091,-2.0003357,-9.388336,0.08143616,,,,,,
31.9744319,-1.9979553,-9.452606,0.052871704,,,,,,
31.97918787,-2.0122375,-9.426422,0.06477356,,,,,,
31.98354878,-2.040802,-9.438324,0.08857727,,,,,,
31.98826375,-2.0074768,-9.395477,0.04096985,,,,,,
31.99267879,-2.0193787,-9.407379,0.007644653,,,,,,
31.99741998,-2.047943,-9.388336,0.10762024,,,,,,
32.00179591,-2.047943,-9.388336,0.10762024,,,,,,
32.00648394,-2.0765076,-9.378815,-0.013778687,,,,,,
32.01110091,-2.066986,-9.355011,-0.078048706,,,,,,
32.01587596,-2.0741272,-9.35025,-0.10899353,,,,,,
32.02049294,-2.0527039,-9.378815,0.010025024,,,,,,
32.02526679,-1.9884338,-9.426422,-0.032821655,,,,,,
32.02965584,-1.9908142,-9.435944,0.033828735,,,,,,
32.03444877,-1.9860535,-9.4288025,0.02192688,,,,,,
32.03887787,-1.9551086,-9.447845,0.095718384,,,,,,
32.0436069,-1.9455872,-9.490692,0.04335022,,,,,,
32.04795589,-1.8622742,-9.471649,0.060012817,,,,,,
32.05263987,-1.9075012,-9.502594,0.08143616,,,,,,
32.05698481,-1.8884583,-9.454987,0.026687622,,,,,,
32.06197991,-1.874176,-9.497833,0.08381653,,,,,,
32.06633797,-1.874176,-9.497833,0.08381653,,,,,,
32.07105484,-1.8265686,-9.431183,0.0861969,,,,,,
32.07543578,-1.8598938,-9.369293,0.04573059,,,,,,
32.08018889,-1.8432312,-9.35025,0.012405396,,,,,,
32.08459082,-1.8646545,-9.378815,0.04096985,,,,,,
32.08938684,-1.8122864,-9.376434,0.052871704,,,,,,
32.09379187,-1.8860779,-9.359772,0.033828735,,,,,,
32.22659578,-1.874176,-9.443085,0.08857727,,,,,,
32.23160877,-1.8765564,-9.457367,0.098098755,,,,,,
32.23760691,-1.9146423,-9.443085,0.119522095,,,,,,
32.24243488,-1.9289246,-9.488312,0.19093323,,,,,,
32.24743786,-1.8979797,-9.462128,0.22187805,,,,,,
32.25248184,-1.9289246,-9.440704,0.25758362,,,,,,
32.25779595,-2.0003357,-9.454987,0.15284729,,,,,,
32.26253285,-2.021759,-9.440704,0.22425842,,,,,,
32.26753988,-2.047943,-9.400238,0.15760803,,,,,,
32.27219882,-2.0931702,-9.395477,0.06239319,,,,,,
32.27719679,-2.047943,-9.447845,0.10762024,,,,,,
32.28295388,-2.047943,-9.385956,0.08381653,,,,,,
32.28826394,-1.995575,-9.466888,0.06239319,,,,,,
32.29322281,-1.9693909,-9.395477,0.002883911,,,,,,
32.29842892,-1.8836975,-9.390717,0.04573059,,,,,,
32.30337777,-1.893219,-9.385956,0.060012817,,,,,,
32.30829587,-1.8432312,-9.4097595,0.07191467,,,,,,
32.31281676,-1.8075256,-9.395477,0.11238098,,,,,,
32.31763783,-1.8003845,-9.404999,0.07191467,,,,,,
32.32462993,-1.790863,-9.447845,0.10523987,,,,,,
32.33259692,-1.7837219,-9.464508,0.119522095,,,,,,
32.33912983,-1.8075256,-9.483551,0.12428284,,,,,,
32.34661593,-1.7789612,-9.447845,0.031448364,,,,,,
32.35270896,-1.7980042,-9.452606,0.029067993,,,,,,
32.35855689,-1.8384705,-9.4930725,0.076675415,,,,,,
32.36442103,-1.8265686,-9.440704,0.060012817,,,,,,
32.37137904,-1.8527527,-9.464508,0.029067993,,,,,,
32.37917604,-1.8241882,-9.457367,0.055252075,,,,,,
32.38757195,-1.847992,-9.466888,0.050491333,,,,,,
32.39572492,-1.8955994,-9.500214,0.052871704,,,,,,
32.40410104,-1.893219,-9.507355,0.019546509,,,,,,
32.41209688,-1.8765564,-9.47641,-0.037582397,,,,,,
32.42032304,-1.912262,-9.424042,-0.025680542,,,,,,
32.42616405,-1.9360657,-9.4288025,-0.02330017,,,,,,
32.43102684,-1.938446,-9.397858,0.031448364,,,,,,
32.43548193,-1.9170227,-9.407379,-0.08995056,,,,,,
32.44036498,-1.8503723,-9.471649,-0.10661316,,,,,,
32.444765,-1.8075256,-9.447845,-0.06138611,,,,,,
32.44953384,-1.8051453,-9.47879,-0.059005737,,,,,,
32.45390692,-1.7242126,-9.469269,0.002883911,,,,,,
32.45863285,-1.726593,-9.464508,0.017166138,,,,,,
32.46329703,-1.7313538,-9.466888,0.10762024,,,,,,
32.46797194,-1.7027893,-9.469269,0.12666321,,,,,,
32.47242489,-1.7027893,-9.469269,0.12666321,,,,,,
32.47718897,-1.6885071,-9.433563,0.04573059,,,,,,
32.48185291,-1.7718201,-9.516876,0.04573059,,,,,,
32.48669591,-1.7527771,-9.47879,0.033828735,,,,,,
32.49117389,-1.7837219,-9.450226,0.031448364,,,,,,
32.49596896,-1.7956238,-9.431183,0.050491333,,,,,,
32.50063887,-1.8503723,-9.440704,-0.004257202,,,,,,
32.50548306,-1.8717957,-9.41452,-0.035202026,,,,,,
32.51021996,-1.8384705,-9.440704,-0.11375427,,,,,,
32.51695004,-1.8789368,-9.447845,-0.037582397,,,,,,
32.52145996,-1.8051453,-9.454987,-0.04472351,,,,,,
32.52935495,-1.828949,-9.459747,0.08143616,,,,,,
32.53382483,-1.7861023,-9.4930725,0.024307251,,,,,,
32.53855886,-1.855133,-9.521637,0.09095764,,,,,,
32.54314485,-1.7884827,-9.483551,-0.028060913,,,,,,
32.54788795,-1.8027649,-9.485931,0.002883911,,,,,,
32.55226197,-1.7837219,-9.569244,0.010025024,,,,,,
32.55697694,-1.7837219,-9.569244,0.010025024,,,,,,
32.56145682,-1.7599182,-9.5383,0.060012817,,,,,,
32.56614485,-1.8003845,-9.497833,0.038589478,,,,,,
32.57053795,-1.7932434,-9.5383,0.010025024,,,,,,
32.57526293,-1.8265686,-9.495453,0.0695343,,,,,,
32.57967987,-1.828949,-9.466888,0.052871704,,,,,,
32.58701196,-1.874176,-9.454987,0.06715393,,,,,,
32.59201684,-1.874176,-9.454987,0.06715393,,,,,,
32.59705606,-1.8884583,-9.445465,0.055252075,,,,,,
32.60176983,-1.8884583,-9.445465,0.055252075,,,,,,
32.60680785,-1.8955994,-9.440704,0.00050354,,,,,,
32.61180582,-1.8955994,-9.440704,0.00050354,,,,,,
32.61683288,-1.8622742,-9.416901,0.119522095,,,,,,
32.62491884,-1.8622742,-9.416901,0.119522095,,,,,,
32.63073888,-1.8432312,-9.459747,0.010025024,,,,,,
32.6357049,-1.8670349,-9.454987,0.033828735,,,,,,
32.64091697,-1.8265686,-9.450226,0.074295044,,,,,,
32.64571085,-1.8027649,-9.4930725,0.0861969,,,,,,
32.65126195,-1.8170471,-9.495453,0.026687622,,,,,,
32.65641489,-1.8051453,-9.466888,0.06715393,,,,,,
32.66157093,-1.8456116,-9.469269,0.14094543,,,,,,
32.66630688,-1.9336853,-9.500214,0.16474915,,,,,,
32.67139592,-2.0003357,-9.483551,0.11238098,,,,,,
32.67613783,-1.9646301,-9.450226,0.11476135,,,,,,
32.68298593,-2.0098572,-9.404999,0.050491333,,,,,,
32.68744388,-2.014618,-9.402618,0.038589478,,,,,,
32.69290986,-2.021759,-9.369293,0.08381653,,,,,,
32.69731393,-1.9622498,-9.397858,0.048110962,,,,,,
32.70328083,-1.9146423,-9.381195,0.11714172,,,,,,
32.70811286,-1.8384705,-9.388336,0.21473694,,,,,,
32.71346703,-1.8075256,-9.364532,0.21473694,,,,,,
32.71820583,-1.7480164,-9.395477,0.25282288,,,,,,
32.81959691,-1.6718445,-9.397858,0.23854065,,,,,,
32.82836785,-1.6028137,-9.531158,0.10762024,,,,,,
32.83477988,-1.5409241,-9.528778,0.1028595,,,,,,
32.84207001,-1.5242615,-9.507355,0.18141174,,,,,,
32.849754,-1.5766296,-9.483551,0.0861969,,,,,,
32.85685983,-1.70755,-9.504974,0.100479126,,,,,,
32.86467304,-1.7551575,-9.500214,0.0861969,,,,,,
32.87093582,-1.8241882,-9.490692,0.13618469,,,,,,
32.87567105,-1.7932434,-9.462128,0.052871704,,,,,,
32.88004103,-1.8122864,-9.469269,0.10523987,,,,,,
32.88474097,-1.8122864,-9.47641,0.121902466,,,,,,
32.88887801,-1.8122864,-9.47641,0.121902466,,,,,,
32.89407601,-1.8075256,-9.466888,0.07191467,,,,,,
32.89881005,-1.7575378,-9.495453,0.00050354,,,,,,
32.90449085,-1.764679,-9.521637,0.11238098,,,,,,
32.90941205,-1.7694397,-9.485931,0.06239319,,,,,,
32.91371193,-1.7742004,-9.47403,0.074295044,,,,,,
32.91838803,-1.7742004,-9.47403,0.074295044,,,,,,
32.92762198,-1.7718201,-9.497833,0.10762024,,,,,,
32.93332996,-1.7789612,-9.47641,0.060012817,,,,,,
32.93818297,-1.8408508,-9.481171,0.06477356,,,,,,
32.94269886,-1.809906,-9.531158,0.09333801,,,,,,
32.94748487,-1.7742004,-9.481171,0.074295044,,,,,,
32.95197382,-1.7599182,-9.469269,0.017166138,,,,,,
32.95685687,-1.7789612,-9.483551,0.09095764,,,,,,
32.961553,-1.7837219,-9.535919,0.0861969,,,,,,
32.96634903,-1.8027649,-9.47641,0.024307251,,,,,,
32.97081604,-1.8027649,-9.4930725,0.119522095,,,,,,
32.97564282,-1.7956238,-9.483551,0.08143616,,,,,,
32.98015394,-1.8146667,-9.516876,0.119522095,,,,,,
32.98494401,-1.8360901,-9.4930725,0.13380432,,,,,,
32.98933401,-1.8360901,-9.500214,0.10762024,,,,,,
32.99412694,-1.8694153,-9.445465,0.08857727,,,,,,
33.00000992,-1.8694153,-9.445465,0.08857727,,,,,,
33.00527301,-1.8456116,-9.454987,0.15284729,,,,,,
33.01012602,-1.847992,-9.454987,-0.004257202,,,,,,
33.01526585,-1.8717957,-9.435944,0.09333801,,,,,,
33.02021089,-1.8360901,-9.426422,0.079055786,,,,,,
33.02525487,-1.828949,-9.443085,0.074295044,,,,,,
33.03057089,-1.7980042,-9.440704,0.08857727,,,,,,
33.03761997,-1.8313293,-9.462128,0.13856506,,,,,,
33.04214993,-1.764679,-9.450226,0.119522095,,,,,,
33.04620805,-1.7980042,-9.490692,0.0861969,,,,,,
33.05012002,-1.8075256,-9.47403,0.07191467,,,,,,
33.05410304,-1.828949,-9.502594,0.1433258,,,,,,
33.05778184,-1.8575134,-9.488312,0.100479126,,,,,,
33.06213799,-1.8218079,-9.521637,0.12428284,,,,,,
33.06583705,-1.8218079,-9.521637,0.12428284,,,,,,
33.06986394,-1.847992,-9.4930725,0.095718384,,,,,,
33.07345405,-1.855133,-9.471649,0.15284729,,,,,,
33.07816091,-1.8003845,-9.438324,0.121902466,,,,,,
33.08255901,-1.8218079,-9.464508,0.1433258,,,,,,
33.08726587,-1.7813416,-9.495453,0.14094543,,,,,,
33.09109082,-1.7813416,-9.495453,0.14094543,,,,,,
33.09510388,-1.7980042,-9.481171,0.10762024,,,,,,
33.09868398,-1.8265686,-9.459747,0.11238098,,,,,,
33.10332599,-1.8027649,-9.490692,0.18617249,,,,,,
33.10727086,-1.8265686,-9.464508,0.12666321,,,,,,
33.11187401,-1.8265686,-9.464508,0.12666321,,,,,,
33.11578598,-1.7884827,-9.485931,0.08857727,,,,,,
33.12009397,-1.8194275,-9.459747,0.1433258,,,,,,
33.12368503,-1.8313293,-9.450226,0.095718384,,,,,,
33.12824097,-1.809906,-9.504974,0.12666321,,,,,,
33.13284101,-1.8313293,-9.466888,0.048110962,,,,,,
33.13710299,-1.7765808,-9.47403,0.1599884,,,,,,
33.14106288,-1.7765808,-9.47403,0.1599884,,,,,,
33.14532104,-1.8051453,-9.485931,0.119522095,,,,,,
33.14905992,-1.8194275,-9.426422,0.074295044,,,,,,
33.15370789,-1.8146667,-9.47641,0.002883911,,,,,,
33.15761294,-1.7789612,-9.443085,0.06477356,,,,,,
33.16229095,-1.7980042,-9.450226,0.0695343,,,,,,
33.16618505,-1.7980042,-9.450226,0.0695343,,,,,,
33.17046585,-1.8075256,-9.4288025,0.06715393,,,,,,
33.17466583,-1.8027649,-9.47879,0.0861969,,,,,,
33.17859998,-1.8146667,-9.504974,0.0695343,,,,,,
33.1825439,-1.7861023,-9.481171,0.048110962,,,,,,
33.18679299,-1.7599182,-9.500214,0.057632446,,,,,,
33.191785,-1.7599182,-9.500214,0.057632446,,,,,,
33.19842687,-1.745636,-9.469269,0.14094543,,,,,,
33.20703998,-1.7718201,-9.447845,0.11476135,,,,,,
33.21591988,-1.7789612,-9.469269,0.026687622,,,,,,
33.22136798,-1.7742004,-9.443085,0.09095764,,,,,,
33.22817984,-1.7599182,-9.466888,0.11238098,,,,,,
33.23716989,-1.7694397,-9.519257,0.119522095,,,,,,
33.24645486,-1.7789612,-9.469269,0.04096985,,,,,,
33.25441399,-1.7837219,-9.519257,0.08143616,,,,,,
33.26493492,-1.790863,-9.471649,0.031448364,,,,,,
33.27129593,-1.809906,-9.516876,0.0861969,,,,,,
33.27579799,-1.7932434,-9.533539,0.12666321,,,,,,
33.27969303,-1.7932434,-9.533539,0.12666321,,,,,,
33.28386488,-1.790863,-9.464508,0.076675415,,,,,,
33.28738585,-1.8194275,-9.443085,0.08143616,,,,,,
33.29486194,-1.8265686,-9.421661,0.095718384,,,,,,
33.29997482,-1.8765564,-9.419281,0.08143616,,,,,,
33.30526295,-1.8694153,-9.464508,0.060012817,,,,,,
33.31039896,-1.8717957,-9.426422,0.06477356,,,,,,
33.31548395,-1.855133,-9.47641,0.050491333,,,,,,
33.32036891,-1.8075256,-9.471649,0.095718384,,,,,,
33.49808683,-1.8122864,-9.469269,0.029067993,,,,,,
33.50297298,-1.7242126,-9.47879,0.048110962,,,,,,
33.50795188,-1.7408752,-9.509735,0.04096985,,,,,,
33.51263299,-1.745636,-9.514496,0.09095764,,,,,,
33.51761284,-1.7980042,-9.485931,0.052871704,,,,,,
33.52529302,-1.7503967,-9.502594,0.06715393,,,,,,
33.53902593,-1.7861023,-9.471649,0.06477356,,,,,,
33.54942384,-1.8789368,-9.438324,0.036209106,,,,,,
33.5603539,-1.8789368,-9.452606,0.074295044,,,,,,
33.57030096,-1.8218079,-9.535919,0.13380432,,,,,,
33.57665195,-1.8075256,-9.5121155,0.14808655,,,,,,
33.58143582,-1.7884827,-9.47879,0.14094543,,,,,,
33.58652892,-1.8194275,-9.452606,0.100479126,,,,,,
33.59114685,-1.7813416,-9.459747,0.13142395,,,,,,
33.59606185,-1.7980042,-9.464508,0.060012817,,,,,,
33.60088792,-1.809906,-9.485931,0.0695343,,,,,,
33.60580983,-1.8194275,-9.488312,0.050491333,,,,,,
33.61023083,-1.7837219,-9.47641,0.08143616,,,,,,
33.61511698,-1.7861023,-9.462128,0.060012817,,,,,,
33.61967196,-1.7932434,-9.485931,0.076675415,,,,,,
33.62456694,-1.7742004,-9.457367,0.08381653,,,,,,
33.62913194,-1.7146912,-9.4930725,0.09095764,,,,,,
33.63876786,-1.7242126,-9.495453,0.06477356,,,,,,
33.64859285,-1.6647034,-9.5121155,0.048110962,,,,,,
33.65809288,-1.6837463,-9.471649,0.0695343,,,,,,
33.6670579,-1.6837463,-9.47641,0.007644653,,,,,,
33.67356792,-1.7146912,-9.481171,-0.04234314,,,,,,
33.67834105,-1.7170715,-9.502594,0.04335022,,,,,,
33.68348994,-1.7432556,-9.488312,0.024307251,,,,,,
33.68821588,-1.6980286,-9.47641,0.038589478,,,,,,
33.6932508,-1.7123108,-9.483551,0.010025024,,,,,,
33.69819989,-1.7027893,-9.438324,-0.04710388,,,,,,
33.70312991,-1.7242126,-9.490692,0.031448364,,,,,,
33.70766487,-1.7408752,-9.483551,0.033828735,,,,,,
33.7125937,-1.7337341,-9.47879,-0.04234314,,,,,,
33.71713891,-1.7932434,-9.450226,-0.004257202,,,,,,
33.72242489,-1.726593,-9.47403,0.012405396,,,,,,
33.7269887,-1.7123108,-9.457367,0.033828735,,,,,,
33.73178282,-1.7313538,-9.490692,-0.018539429,,,,,,
33.73673072,-1.7313538,-9.490692,-0.018539429,,,,,,
33.74297085,-1.7289734,-9.481171,0.055252075,,,,,,
33.74935069,-1.7361145,-9.485931,0.026687622,,,,,,
33.7558929,-1.7218323,-9.524017,0.026687622,,,,,,
33.76066771,-1.7170715,-9.459747,0.036209106,,,,,,
33.76553288,-1.726593,-9.424042,0.04096985,,,,,,
33.7701129,-1.726593,-9.445465,-0.006637573,,,,,,
33.77500978,-1.681366,-9.450226,-0.03996277,,,,,,
33.7796308,-1.7146912,-9.483551,0.057632446,,,,,,
33.78680673,-1.6766052,-9.502594,-0.02330017,,,,,,
33.79391184,-1.7027893,-9.507355,0.06715393,,,,,,
33.80077376,-1.7123108,-9.528778,0.019546509,,,,,,
33.80538883,-1.7146912,-9.507355,0.00050354,,,,,,
33.81033769,-1.7146912,-9.507355,0.00050354,,,,,,
33.8148798,-1.7194519,-9.466888,0.076675415,,,,,,
33.81987085,-1.7051697,-9.47641,0.098098755,,,,,,
33.8244957,-1.745636,-9.431183,0.08143616,,,,,,
33.82946672,-1.8075256,-9.445465,0.010025024,,,,,,
33.83406081,-1.7622986,-9.47403,-0.001876831,,,,,,
33.83934274,-1.7884827,-9.488312,0.074295044,,,,,,
33.84400287,-1.7980042,-9.495453,0.014785767,,,,,,
33.8491868,-1.8003845,-9.516876,0.00050354,,,,,,
33.85380282,-1.8146667,-9.471649,0.024307251,,,,,,
33.85872784,-1.7837219,-9.485931,0.06239319,,,,,,
33.8632678,-1.745636,-9.47403,0.09095764,,,,,,
33.86822691,-1.8170471,-9.557343,0.0695343,,,,,,
33.87282171,-1.7432556,-9.469269,0.02192688,,,,,,
33.87772288,-1.7337341,-9.459747,0.031448364,,,,,,
33.88226786,-1.7575378,-9.466888,0.095718384,,,,,,
33.88712873,-1.7599182,-9.483551,0.10762024,,,,,,
33.89175191,-1.8122864,-9.485931,0.09333801,,,,,,
33.89660683,-1.7980042,-9.435944,0.09333801,,,,,,
33.90103283,-1.8027649,-9.416901,0.033828735,,,,,,
33.90577474,-1.8170471,-9.454987,-0.016159058,,,,,,
33.91016188,-1.8170471,-9.454987,-0.016159058,,,,,,
33.91488376,-1.8313293,-9.464508,0.11000061,,,,,,
33.91935577,-1.828949,-9.47403,0.09095764,,,,,,
33.92420187,-1.8051453,-9.443085,0.057632446,,,,,,
33.92877378,-1.828949,-9.471649,0.09095764,,,,,,
33.93356791,-1.8194275,-9.481171,0.010025024,,,,,,
33.93820086,-1.7980042,-9.497833,0.06239319,,,,,,
33.94303885,-1.8075256,-9.495453,-0.028060913,,,,,,
33.94752779,-1.7551575,-9.471649,0.036209106,,,,,,
33.95313492,-1.7980042,-9.509735,0.012405396,,,,,,
33.95756974,-1.764679,-9.500214,0.017166138,,,,,,
33.96235576,-1.7027893,-9.490692,-0.028060913,,,,,,
33.96672192,-1.7218323,-9.464508,0.04335022,,,,,,
33.9715189,-1.7837219,-9.488312,0.057632446,,,,,,
33.97582188,-1.7337341,-9.469269,0.007644653,,,,,,
33.98055782,-1.7718201,-9.47403,-0.004257202,,,,,,
33.98490777,-1.7575378,-9.471649,0.033828735,,,,,,
33.98987284,-1.7480164,-9.47879,0.014785767,,,,,,
33.99435391,-1.7480164,-9.47879,0.014785767,,,,,,
34.11335483,-1.7861023,-9.485931,0.04335022,,,,,,
34.12328973,-1.7503967,-9.47403,0.033828735,,,,,,
34.13274684,-1.7956238,-9.459747,0.09333801,,,,,,
34.14059987,-1.8027649,-9.462128,0.08143616,,,,,,
34.14952579,-1.847992,-9.485931,0.06715393,,,,,,
34.15740576,-1.8622742,-9.452606,0.048110962,,,,,,
34.16645374,-1.8908386,-9.485931,0.11000061,,,,,,
34.1742269,-1.8765564,-9.524017,0.060012817,,,,,,
34.18261185,-1.8670349,-9.47879,0.0695343,,,,,,
34.19568577,-1.8432312,-9.445465,0.048110962,,,,,,
34.20741477,-1.855133,-9.47403,0.019546509,,,,,,
34.21889391,-1.8194275,-9.454987,0.0695343,,,,,,
34.22900977,-1.764679,-9.438324,0.13618469,,,,,,
34.23595681,-1.7813416,-9.4930725,0.13856506,,,,,,
34.24393287,-1.7861023,-9.47879,0.057632446,,,,,,
34.25137391,-1.7551575,-9.440704,0.076675415,,,,,,
34.25767889,-1.7218323,-9.504974,0.02192688,,,,,,
34.26285377,-1.7670593,-9.47403,-0.006637573,,,,,,
34.26821079,-1.8051453,-9.466888,-0.030441284,,,,,,
34.27383485,-1.7932434,-9.514496,-0.0209198,,,,,,
34.27910891,-1.7884827,-9.495453,-0.016159058,,,,,,
34.28370276,-1.7884827,-9.469269,-0.097091675,,,,,,
34.28872385,-1.7956238,-9.452606,-0.030441284,,,,,,
34.29318776,-1.8241882,-9.459747,-0.08042908,,,,,,
34.29807677,-1.7575378,-9.469269,-0.03996277,,,,,,
34.30415192,-1.764679,-9.466888,-0.10661316,,,,,,
34.30958881,-1.8003845,-9.47879,-0.08757019,,,,,,
34.31426873,-1.7932434,-9.47403,-0.011398315,,,,,,
34.31924977,-1.7932434,-9.459747,-0.030441284,,,,,,
34.32375588,-1.7622986,-9.4930725,-0.04710388,,,,,,
34.32862391,-1.7337341,-9.533539,-0.056625366,,,,,,
34.33308783,-1.7408752,-9.497833,-0.011398315,,,,,,
34.33789983,-1.7480164,-9.469269,-0.016159058,,,,,,
34.34243884,-1.7527771,-9.497833,-0.06852722,,,,,,
34.34729781,-1.7503967,-9.524017,-0.025680542,,,,,,
34.35235682,-1.7503967,-9.4930725,0.012405396,,,,,,
34.35720887,-1.790863,-9.464508,0.005264282,,,,,,
34.36191382,-1.8027649,-9.452606,-0.059005737,,,,,,
34.36630573,-1.8003845,-9.424042,-0.04234314,,,,,,
34.3707768,-1.8003845,-9.424042,-0.04234314,,,,,,
34.3756968,-1.790863,-9.454987,0.00050354,,,,,,
34.38032784,-1.8146667,-9.502594,-0.006637573,,,,,,
34.38517275,-1.8313293,-9.457367,-0.028060913,,,,,,
34.38968792,-1.7884827,-9.490692,0.005264282,,,,,,
34.39459791,-1.8051453,-9.452606,-0.028060913,,,,,,
34.40015092,-1.7980042,-9.452606,-0.0209198,,,,,,
34.40502276,-1.7361145,-9.452606,-0.001876831,,,,,,
34.40972486,-1.7789612,-9.471649,-0.032821655,,,,,,
34.41458883,-1.7742004,-9.4930725,-0.011398315,,,,,,
34.41914072,-1.8122864,-9.469269,-0.011398315,,,,,,
34.4239718,-1.8575134,-9.481171,-0.06376648,,,,,,
34.4289607,-1.8241882,-9.466888,-0.04472351,,,,,,
34.43395486,-1.8170471,-9.481171,-0.04710388,,,,,,
34.43848982,-1.7956238,-9.462128,-0.016159058,,,,,,
34.44338789,-1.7503967,-9.426422,0.06715393,,,,,,
34.44785275,-1.745636,-9.462128,-0.0209198,,,,,,
34.45300474,-1.7527771,-9.426422,-0.006637573,,,,,,
34.45745673,-1.8170471,-9.462128,-0.009017944,,,,,,
34.46247973,-1.7718201,-9.485931,0.12666321,,,,,,
34.46810784,-1.8027649,-9.490692,0.012405396,,,,,,
34.47351375,-1.8337097,-9.452606,-0.04234314,,,,,,
34.4780828,-1.8146667,-9.471649,0.052871704,,,,,,
34.48291388,-1.809906,-9.502594,-0.016159058,,,,,,
34.49372783,-1.7551575,-9.531158,0.00050354,,,,,,
34.50512185,-1.7718201,-9.495453,0.033828735,,,,,,
34.51225772,-1.7742004,-9.481171,0.076675415,,,,,,
34.51727571,-1.7789612,-9.483551,0.002883911,,,,,,
34.52242174,-1.8075256,-9.407379,0.036209106,,,,,,
34.52739873,-1.7956238,-9.490692,-0.028060913,,,,,,
34.53204575,-1.8075256,-9.483551,0.010025024,,,,,,
34.53691974,-1.8170471,-9.485931,0.019546509,,,,,,
34.54144969,-1.8432312,-9.447845,0.04096985,,,,,,
34.54631581,-1.8313293,-9.497833,-0.018539429,,,,,,
34.55094972,-1.8194275,-9.438324,-0.009017944,,,,,,
34.55593576,-1.828949,-9.47641,-0.013778687,,,,,,
34.56297269,-1.8194275,-9.462128,-0.030441284,,,,,,
34.5693058,-1.8360901,-9.488312,-0.054244995,,,,,,
34.57397285,-1.7956238,-9.447845,-0.051864624,,,,,,
34.57901278,-1.7408752,-9.452606,0.005264282,,,,,,
34.58363786,-1.7742004,-9.4930725,0.010025024,,,,,,
34.58898582,-1.7503967,-9.485931,-0.04710388,,,,,,
34.59368577,-1.7361145,-9.485931,-0.006637573,,,,,,
34.59873381,-1.7004089,-9.485931,-0.02330017,,,,,,
34.60335484,-1.7527771,-9.466888,-0.08995056,,,,,,
34.6085948,-1.7480164,-9.507355,-0.030441284,,,,,,
34.70956173,-1.7432556,-9.471649,0.014785767,,,,,,
34.71447387,-1.7789612,-9.47879,0.0695343,,,,,,
34.71972575,-1.7242126,-9.47403,-0.04472351,,,,,,
34.72590771,-1.809906,-9.507355,0.005264282,,,,,,
34.73158183,-1.7956238,-9.466888,0.012405396,,,,,,
34.73766484,-1.8122864,-9.450226,0.012405396,,,,,,
34.7432827,-1.764679,-9.464508,-0.030441284,,,,,,
34.74931588,-1.790863,-9.426422,0.033828735,,,,,,
34.75514069,-1.8170471,-9.450226,-0.02330017,,,,,,
34.76185479,-1.8194275,-9.435944,0.038589478,,,,,,
34.76753678,-1.8122864,-9.433563,-0.04710388,,,,,,
34.77533474,-1.8360901,-9.464508,0.010025024,,,,,,
34.7806777,-1.8622742,-9.443085,-0.04710388,,,,,,
34.78563871,-1.874176,-9.433563,0.033828735,,,,,,
34.79033771,-1.8575134,-9.452606,-0.06376648,,,,,,
34.79523888,-1.855133,-9.431183,-0.006637573,,,,,,
34.79985681,-1.8503723,-9.459747,-0.04472351,,,,,,
34.80472269,-1.8646545,-9.454987,-0.051864624,,,,,,
34.80935469,-1.8408508,-9.481171,-0.04710388,,,,,,
34.81423774,-1.8670349,-9.483551,-0.011398315,,,,,,
34.81874671,-1.8646545,-9.4288025,-0.049484253,,,,,,
34.82360187,-1.8717957,-9.447845,-0.011398315,,,,,,
34.82809176,-1.8503723,-9.464508,-0.04710388,,,,,,
34.83286681,-1.8122864,-9.485931,0.026687622,,,,,,
34.83725371,-1.8122864,-9.485931,0.026687622,,,,,,
34.84209886,-1.8122864,-9.457367,-0.056625366,,,,,,
34.84652891,-1.8075256,-9.452606,0.005264282,,,,,,
34.85131969,-1.745636,-9.47403,-0.06138611,,,,,,
34.85576072,-1.7980042,-9.47879,-0.018539429,,,,,,
34.8609549,-1.7789612,-9.488312,-0.0209198,,,,,,
34.87025275,-1.7575378,-9.47403,-0.0209198,,,,,,
