Time, x, y, z,,
87.28149379,8.616119,-3.677826,3.1521149,,
87.29050482,9.922943,-3.9325256,3.9543,,
87.2987479,10.568024,-4.0158386,4.3875275,,
87.30706299,11.63681,-4.453827,4.8040924,,
87.3145808,11.9534,-4.556183,4.7850494,,
87.3231448,11.843903,-4.5871277,4.6303253,,
87.33165396,11.220245,-4.634735,4.2732697,,
87.34498179,10.356171,-4.4966736,3.6638947,,
87.35400379,9.489716,-4.1300964,2.9497833,,
87.36197889,8.504242,-3.620697,2.0261993,,
87.36914099,8.144806,-3.4136047,1.4382477,,
87.37636984,7.197418,-3.0827332,0.6931915,,
87.38384593,6.9355774,-2.939911,0.19093323,,
87.39093888,6.357147,-2.920868,-0.2922821,,
87.39879382,6.0881653,-2.8684998,-0.51127625,,
87.40652597,5.426422,-2.825653,-1.6657562,,
87.41428102,5.3074036,-2.8708801,-2.037094,,
87.42263186,5.4145203,-3.0279846,-2.8297577,,
87.4313618,4.9741516,-3.5445251,-7.5547943,,
87.43889702,5.9405823,-2.773285,-5.7100067,,
87.44654596,5.452606,-2.8518372,-3.4272308,,
87.45355499,4.855133,-2.9898987,-2.6726532,,
87.46132696,4.57901,-3.268402,-1.5086517,,
87.46876395,4.6647034,-3.3850403,-1.1920624,,
87.47668994,5.116974,-3.44693,-0.9944916,,
87.48400891,5.3764343,-3.427887,-1.2182465,,
87.49175585,5.450226,-3.3659973,-1.1135101,,
87.49867785,5.842987,-3.0232239,-0.8040619,,
87.50617087,5.9881897,-2.818512,-0.5374603,,
87.51408995,6.209564,-2.632843,-0.33036804,,
87.52250684,6.9165344,-2.247223,-0.22563171,,
87.53192389,7.6877747,-1.9115906,-0.3089447,,
87.53989184,8.247162,-1.7544861,-0.4827118,,
87.54783881,8.499481,-1.7402039,-0.7302704,,
87.55508602,8.951752,-1.5497742,-1.1396942,,
87.56312597,9.304047,-1.4474182,-1.4181976,,
87.57121695,9.539703,-1.4117126,-1.7133636,,
87.57894099,9.627777,-2.0544128,-1.3824921,,
87.58665693,9.763458,-2.4257507,-1.1158905,,
87.59450281,10.034821,-3.2088928,-0.7802582,,
87.602188,10.134796,-3.5921326,-0.8350067,,
87.60943902,10.28714,-4.4181213,-1.6300507,,
87.61650694,10.422821,-4.8989563,-2.0966034,,
87.62410486,10.92984,-5.665436,-2.8202362,,
87.63108099,11.346405,-5.8439636,-3.0297089,,
87.72241891,11.839142,-5.815399,-3.1130219,,
87.73039496,14.112396,-5.365509,1.6548615,,
87.73949588,13.086456,-5.2798157,2.587967,,
87.74716986,11.981964,-4.741852,2.9212189,,
87.75511587,9.45639,-3.9825134,3.1521149,,
87.76392687,7.7377625,-3.8373108,2.8141022,,
87.77315796,6.9950867,-3.8563538,2.5213165,,
87.7837168,5.9739075,-4.234833,2.4141998,,
87.79217589,6.2167053,-4.7323303,2.5808258,,
87.79996193,6.5451965,-5.070343,2.659378,,
87.8078338,7.5187683,-6.070099,3.0283356,,
87.81527102,8.213837,-6.5866394,3.2116241,,
87.8219558,9.32547,-7.9077454,3.6948395,,
87.8300649,9.613495,-8.552826,3.7281647,,
87.83714283,9.96579,-9.73587,3.7091217,,
87.84431994,9.856293,-10.150055,3.602005,,
87.85254586,8.970795,-10.830841,3.3663483,,
87.85915101,8.506622,-10.685638,2.7307892,,
87.866619,7.235504,-9.685883,2.0452423,,
87.87378586,6.668976,-8.890839,1.3168488,,
87.88052381,6.3214417,-7.129364,0.56941223,,
87.8873669,6.2547913,-6.2914734,0.176651,,
87.89458502,6.1548157,-5.603546,-0.24943542,,
87.90138281,6.047699,-4.6228333,-0.84928894,,
87.9084059,6.078644,-4.1491394,-1.2991791,,
87.91558683,6.2238464,-3.3731384,-2.1632538,,
