Time, x, y, z,,,,,,,,,,,,
6.871945143,-0.76968384,-9.590668,-0.43510437,,,,,,,,,,,,
6.879339933,-0.75302124,-9.593048,-0.46842957,,,,,,,,,,,,
6.885915041,-0.674469,-9.600189,-0.4255829,,,,,,,,,,,,
6.892421007,-0.62924194,-9.60495,-0.36369324,,,,,,,,,,,,
6.900049925,-0.5982971,-9.581146,-0.38749695,,,,,,,,,,,,
6.906651974,-0.55307007,-9.535919,-0.31608582,,,,,,,,,,,,
6.913033009,-0.68637085,-9.590668,-0.3327484,,,,,,,,,,,,
6.919791937,-0.62210083,-9.5763855,-0.39463806,,,,,,,,,,,,
6.926401138,-0.69351196,-9.535919,-0.42082214,,,,,,,,,,,,
6.940989017,-0.674469,-9.566864,-0.4898529,,,,,,,,,,,,
6.952064037,-0.72683716,-9.600189,-0.4232025,,,,,,,,,,,,
6.961775064,-0.70303345,-9.652557,-0.432724,,,,,,,,,,,,
6.967873096,-0.7173157,-9.597809,-0.37797546,,,,,,,,,,,,
6.977108002,-0.7220764,-9.614471,-0.432724,,,,,,,,,,,,
6.982980013,-0.7006531,-9.635895,-0.38987732,,,,,,,,,,,,
6.98882699,-0.7458801,-9.597809,-0.39701843,,,,,,,,,,,,
6.998569012,-0.67922974,-9.566864,-0.36131287,,,,,,,,,,,,
7.005120039,-0.69589233,-9.54306,-0.3184662,,,,,,,,,,,,
7.011511087,-0.64352417,-9.569244,-0.37083435,,,,,,,,,,,,
7.018343925,-0.6387634,-9.614471,-0.3827362,,,,,,,,,,,,
7.025253057,-0.6268616,-9.588287,-0.3827362,,,,,,,,,,,,
7.031902075,-0.6387634,-9.60257,-0.37083435,,,,,,,,,,,,
7.039256096,-0.63638306,-9.554962,-0.37797546,,,,,,,,,,,,
7.045933962,-0.6887512,-9.545441,-0.40415955,,,,,,,,,,,,
7.052690983,-0.7292175,-9.60495,-0.3018036,,,,,,,,,,,,
7.06023097,-0.6839905,-9.564484,-0.3327484,,,,,,,,,,,,
7.06704998,-0.7482605,-9.626373,-0.33036804,,,,,,,,,,,,
7.07370615,-0.7554016,-9.588287,-0.3827362,,,,,,,,,,,,
7.080892086,-0.7982483,-9.597809,-0.37083435,,,,,,,,,,,,
7.087651014,-0.7244568,-9.571625,-0.37797546,,,,,,,,,,,,
7.094238043,-0.76730347,-9.626373,-0.3755951,,,,,,,,,,,,
7.101745129,-0.7220764,-9.585907,-0.4160614,,,,,,,,,,,,
7.108430147,-0.7339783,-9.557343,-0.38749695,,,,,,,,,,,,
7.119305134,-0.7077942,-9.60495,-0.39463806,,,,,,,,,,,,
7.126929998,-0.67684937,-9.524017,-0.33988953,,,,,,,,,,,,
7.134997129,-0.69351196,-9.616852,-0.33988953,,,,,,,,,,,,
7.142833948,-0.66018677,-9.609711,-0.3827362,,,,,,,,,,,,
7.150579929,-0.69589233,-9.614471,-0.31132507,,,,,,,,,,,,
7.158117056,-0.6578064,-9.645416,-0.33988953,,,,,,,,,,,,
7.164979935,-0.69351196,-9.6596985,-0.38749695,,,,,,,,,,,,
7.172821045,-0.67922974,-9.6596985,-0.41130066,,,,,,,,,,,,
7.181401968,-0.7006531,-9.588287,-0.3589325,,,,,,,,,,,,
7.189943075,-0.6839905,-9.60733,-0.4255829,,,,,,,,,,,,
7.199341059,-0.7220764,-9.585907,-0.35655212,,,,,,,,,,,,
7.222018957,-0.66018677,-9.621613,-0.4398651,,,,,,,,,,,,
7.230927944,-0.6387634,-9.623993,-0.46366882,,,,,,,,,,,,
7.319056034,-0.5982971,-9.557343,-0.34703064,,,,,,,,,,,,
7.326760054,-0.6673279,-9.531158,-0.38987732,,,,,,,,,,,,
7.333472967,-0.69351196,-9.504974,-0.41844177,,,,,,,,,,,,
7.340114117,-0.7482605,-9.516876,-0.43034363,,,,,,,,,,,,
7.34749198,-0.7220764,-9.528778,-0.4898529,,,,,,,,,,,,
7.354298115,-0.7792053,-9.557343,-0.46366882,,,,,,,,,,,,
7.360914946,-0.78634644,-9.60257,-0.45176697,,,,,,,,,,,,
