Time, x, y, z,,,,
57.70677443,6.905121,-7.007431,0.39694214,,,,
57.71177645,6.6262817,-6.2222443,0.51638794,,,,
57.71713061,6.360733,-5.488327,0.40797424,,,,
57.9207346,6.1259155,-4.819504,0.42147827,,,,
57.96349044,4.1297607,-3.7368927,-4.310608,,,,
57.97489543,5.3676605,-3.692154,-3.4712372,,,,
57.98275061,5.8849335,-3.7442322,-2.8806152,,,,
57.98991055,6.339493,-3.6599731,-2.2436066,,,,
57.99775453,6.4835663,-3.5530396,-2.0370026,,,,
58.00412745,6.790756,-3.4930878,-1.921814,,,,
58.00998039,7.086212,-3.3863678,-1.9129791,,,,
58.01532741,7.589569,-3.3938446,-2.132843,,,,
58.02099938,8.032761,-3.423935,-2.828827,,,,
58.02638049,8.197998,-3.410614,-3.1973267,,,,
58.03212948,8.31041,-3.4157104,-3.52182,,,,
58.0442266,8.406052,-3.4403992,-3.8136902,,,,
58.06133552,8.668503,-3.7379303,-3.901596,,,,
58.07807941,8.951309,-4.4939575,-3.3684082,,,,
58.10071249,8.783524,-5.98172,-4.7183228,,,,
58.12812347,9.311264,-6.84758,-5.851059,,,,
58.1434166,10.821335,-4.8474884,-4.427643,,,,
58.1537034,11.026535,-4.7222137,-4.477051,,,,
58.16326756,10.745163,-3.991455,-4.9958496,,,,
58.18099947,10.6744995,-3.8382416,-5.330185,,,,
58.19040246,10.349411,-4.540802,-5.2373962,,,,
58.19890351,10.246292,-5.6418,-3.8826904,,,,
58.20634742,10.530411,-6.2543488,-2.8550415,,,,
58.21454544,10.8993225,-7.3466644,-1.3630524,,,,
58.22370358,10.976852,-7.622452,-1.4629211,,,,
58.23110051,10.023727,-7.834839,-1.685318,,,,
58.23817749,8.348709,-7.190933,-1.1179047,,,,
58.24413462,7.4615173,-7.006134,-0.7440491,,,,
58.25006361,6.691681,-6.9355774,-0.45950317,,,,
58.27445741,5.434723,-6.878113,0.36940002,,,,
58.2969615,5.6197205,-8.248993,1.8266296,,,,
58.30869956,6.8569183,-10.297577,1.7652588,,,,
58.31993957,7.074692,-10.870377,1.5500336,,,,
58.32785459,7.5914764,-11.666794,0.8312378,,,,
58.3370244,7.788849,-11.337112,0.33683777,,,,
58.35488458,7.4738464,-10.094788,-0.16349792,,,,
58.36940355,6.999115,-7.928238,-1.0941162,,,,
58.37848659,6.651825,-5.8380737,-2.5002136,,,,
58.39012451,6.554123,-4.5714874,-2.7292938,,,,
58.39846344,6.2207947,-4.1145325,-2.6094055,,,,
58.56790752,6.2218475,-3.4950256,-2.9270172,,,,
58.60495849,5.066208,-5.637314,-5.3014374,,,,
58.64473147,7.6716614,-5.8027344,-5.4663544,,,,
58.65760751,8.422211,-6.5263824,-4.777298,,,,
58.67234344,8.672165,-7.0750885,-4.459381,,,,
58.6831965,8.792206,-7.611038,-4.837082,,,,
58.69247646,7.637619,-7.9892883,-8.107086,,,,
58.70217843,7.2553406,-7.824951,-9.748871,,,,
58.71047349,6.8701324,-6.9115295,-11.63472,,,,
58.72304244,7.8635406,-7.595291,-8.584702,,,,
58.73167844,9.076889,-9.082504,-5.443939,,,,
58.73960752,9.602829,-9.37738,-4.633301,,,,
58.74680061,10.027542,-10.206009,-3.8768005,,,,
58.75485344,10.045883,-10.205673,-3.5041656,,,,
58.76084251,9.138702,-9.223053,-1.7962341,,,,
58.76611061,8.747894,-8.733475,-0.9501343,,,,
58.77294154,8.422211,-8.296127,-0.4454193,,,,
58.77862043,8.044891,-7.886322,-0.1204834,,,,
58.7842135,7.4950867,-7.4004517,0.1315918,,,,
58.79048748,6.804199,-6.387726,0.14793396,,,,
58.79673643,6.6090546,-5.857483,0.051193237,,,,
58.80170746,6.497406,-5.4538116,0.001800537,,,,
58.80803461,6.7787933,-5.0245514,-0.03831482,,,,
58.81344147,6.976349,-4.669525,0.03189087,,,,
58.81923742,7.296524,-4.482727,0.17303467,,,,
58.8253984,7.860626,-4.516861,0.49693298,,,,
58.83123751,9.518875,-4.8597565,0.7408905,,,,
58.8363306,10.390717,-5.0509033,0.5636749,,,,
58.84288759,10.917877,-5.303543,0.18740845,,,,
58.85034056,11.416443,-5.6199493,-0.22705078,,,,
58.85577841,11.759811,-5.9022217,-0.5647888,,,,
58.86139245,11.836578,-6.082443,-0.73339844,,,,
58.86686749,11.131165,-6.2265778,-1.0278015,,,,
58.87182851,10.539505,-6.2824097,-1.1824188,,,,
58.87909455,9.844711,-6.2222443,-1.0797424,,,,
58.88452144,9.274292,-6.227478,-0.8775635,,,,
58.88992043,8.775589,-6.199646,-0.554245,,,,
58.89574046,8.287125,-6.1812897,-0.18756104,,,,
58.90112252,7.650345,-5.907776,0.26792908,,,,
58.90613146,7.313019,-5.645294,0.1978302,,,,
58.91162844,7.313019,-5.645294,0.1978302,,,,
58.91703458,6.393219,-4.9970093,-0.27178955,,,,
58.92206855,6.075165,-4.700653,-0.59898376,,,,
58.92845745,6.075165,-4.700653,-0.59898376,,,,
58.93379946,5.69635,-4.2223053,-1.0057983,,,,
58.93892951,5.4736633,-4.062744,-1.1673126,,,,
58.94456859,5.1844482,-4.005417,-1.4615631,,,,
58.94986243,4.917938,-4.026642,-1.811554,,,,
58.95497246,4.5737915,-4.1100464,-2.081955,,,,
58.96152754,4.306198,-4.1805115,-2.3217163,,,,
58.96815248,4.0535736,-4.291733,-2.8131409,,,,
58.97361155,4.0289764,-4.3168945,-3.1078339,,,,
58.98035045,3.9861755,-4.239517,-3.343277,,,,
58.98648758,4.018051,-4.1211243,-3.5920258,,,,
58.99304051,3.9837646,-3.9124756,-3.988205,,,,
59.0005116,4.1247253,-3.9709625,-4.2601013,,,,
59.00624747,4.2229614,-4.002426,-4.6882324,,,,
59.01316042,4.275009,-3.853485,-5.5045166,,,,
59.02045054,4.414612,-3.7126923,-5.225006,,,,
59.02802844,4.952759,-3.6900482,-4.2121124,,,,
59.03548856,5.4508667,-3.6993408,-3.9537811,,,,
59.04158254,5.9947968,-3.8252563,-3.7541199,,,,
59.0492775,6.1226196,-3.81398,-3.8101044,,,,
59.13444347,8.507217,-3.578888,-2.9521484,,,,
59.16133256,8.887253,-5.1088715,-3.7098694,,,,
59.18525238,9.020187,-6.270096,-4.884613,,,,
59.20966549,9.724518,-6.868988,-5.278549,,,,
59.2298636,10.867584,-4.6752167,-4.866211,,,,
59.23928542,11.193573,-3.820572,-4.0052795,,,,
59.24858351,11.233093,-3.6200104,-3.8101044,,,,
59.25866742,10.981934,-3.6798706,-3.756958,,,,
59.27244158,11.158997,-5.695236,-3.3256073,,,,
59.28283043,10.972061,-7.189438,-2.828247,,,,
59.29020042,10.391464,-7.6604614,-2.5851746,,,,
59.29775949,9.682159,-7.4486694,-2.33461,,,,
59.30436559,8.840698,-7.0879517,-2.0376587,,,,
59.31199641,7.2849426,-6.3358917,-1.3505859,,,,
59.31879039,6.905716,-6.1261597,-0.918396,,,,
59.32587261,5.9358215,-6.059387,-0.3002472,,,,
59.33281751,5.7181244,-6.1085052,-0.07217407,,,,
59.3394074,5.73526,-6.2656555,0.20774841,,,,
59.34644241,5.676132,-6.880966,0.83354187,,,,
59.35379143,5.9477234,-7.3460846,1.0237122,,,,
59.36064954,6.473892,-8.59697,1.2210541,,,,
59.36713953,6.7089996,-9.302155,1.1368866,,,,
59.3744585,6.980255,-9.987152,1.1950073,,,,
59.38111658,6.9239655,-11.314453,0.84552,,,,
59.38750358,6.9966736,-11.920166,0.705307,,,,
59.39438744,7.180832,-12.474564,0.7355957,,,,
59.40075846,7.1101685,-12.260544,0.9431,,,,
59.40737457,6.9611816,-11.801056,0.96520996,,,,
59.41427941,6.546936,-10.561295,-0.09788513,,,,
59.42114038,6.546936,-10.561295,-0.09788513,,,,
59.42776651,6.326767,-8.882553,-1.2931824,,,,
59.43464346,6.0756073,-7.415741,-1.9469452,,,,
59.44107552,5.8727264,-6.793167,-2.192047,,,,
59.44768949,5.642761,-6.252472,-2.4776917,,,,
59.45455356,5.608185,-5.7684326,-2.8530731,,,,
59.46106644,5.479019,-4.9592896,-3.206009,,,,
59.50642056,5.5875854,-3.3209076,-2.5836945,,,,
59.51555557,5.7482758,-2.8039856,-2.5381622,,,,
59.52212949,5.8629303,-2.1286316,-3.1299286,,,,
59.52880354,5.9190674,-1.9833221,-3.177124,,,,
59.53768559,5.7681885,-1.482666,-2.809082,,,,
59.54419751,5.694092,-1.3654633,-2.5437164,,,,
59.5510735,5.9949493,-1.5874634,-2.791153,,,,
59.55843158,5.9708405,-1.7843933,-3.1997223,,,,
59.56582851,5.5674744,-2.274292,-4.0878906,,,,
59.57243557,5.3586884,-2.5579224,-4.3992157,,,,
59.57839246,5.0609436,-2.8873901,-4.411743,,,,
59.58943958,5.2697754,-4.3629913,-3.9271393,,,,
59.60444446,5.2697754,-4.3629913,-3.9271393,,,,
59.83751745,4.9353943,-6.161484,-2.9210358,,,,
59.8753695,8.387192,-8.775391,-0.88726807,,,,
59.90778441,7.1140594,-4.9559937,0.6980896,,,,
59.93688841,11.207199,-6.9397736,-0.12690735,,,,
59.95755954,9.677795,-7.794739,-1.7327118,,,,
59.96838446,8.29335,-7.120056,-0.37826538,,,,
59.98816056,7.5427246,-6.279419,-0.19487,,,,
60.01233239,6.3201904,-4.7187653,-1.651062,,,,
60.03841348,4.91362,-4.28714,-2.5394287,,,,
60.05455656,4.28154,-3.9862518,-3.5805054,,,,
60.06544752,4.3516693,-3.7176056,-3.743637,,,,
60.07486553,4.5014954,-3.611557,-3.7190704,,,,
60.09305854,4.736328,-3.559845,-3.6541443,,,,
60.10322256,4.825989,-3.5794678,-3.5668488,,,,
60.11229439,4.9659424,-3.58049,-3.5658264,,,,
60.12636347,5.3176727,-3.73497,-3.5161285,,,,
60.13728447,5.7931213,-3.8736877,-3.39888,,,,
60.14629645,5.9861145,-3.8726501,-3.3407135,,,,
60.15448661,6.755493,-3.5147247,-2.88414,,,,
60.16033549,6.755493,-3.5147247,-2.88414,,,,
60.16910357,7.264923,-3.3523865,-2.874939,,,,
60.17581053,8.103104,-3.4440002,-2.9743195,,,,
60.18320055,8.255173,-3.463745,-3.010849,,,,
60.18931456,8.503632,-3.5863342,-3.0966034,,,,
60.19627352,8.503632,-3.5863342,-3.0966034,,,,
60.20235057,8.694916,-3.7568207,-3.0823822,,,,
60.2080595,8.791458,-3.884781,-3.1789246,,,,
60.21422858,8.864395,-4.0582733,-3.335022,,,,
60.22023649,8.996353,-4.2540283,-3.5299072,,,,
60.22587843,9.102768,-4.9498596,-3.979538,,,,
60.23200054,9.102768,-4.9498596,-3.979538,,,,
60.2381825,9.189438,-5.9707947,-4.6201324,,,,
60.24420447,9.209381,-6.416092,-4.9535217,,,,
60.25057144,9.266678,-6.8016357,-5.323593,,,,
60.2561645,9.398682,-7.0086365,-5.9737854,,,,
60.26692839,9.629089,-6.816635,-6.1199493,,,,
60.27361341,10.166702,-6.224365,-5.288574,,,,
60.27935858,10.561157,-5.5085144,-3.9452667,,,,
60.28487558,10.561157,-5.5085144,-3.9452667,,,,
60.2914216,10.602005,-4.851639,-3.533432,,,,
60.29675646,10.612854,-4.594696,-3.750824,,,,
60.30206556,10.612854,-4.594696,-3.750824,,,,
60.30819745,10.574524,-4.138031,-4.744507,,,,
60.31393356,10.640457,-3.987732,-5.200638,,,,
60.31947656,10.574219,-3.8645782,-5.455017,,,,
60.32585449,10.464035,-3.9277344,-5.464554,,,,
60.48870262,10.315277,-4.641983,-4.617737,,,,
60.52240952,5.87027,-6.6236725,-2.3202362,,,,
60.55745849,5.263672,-3.4683838,-2.5502777,,,,
60.58170852,6.480133,-2.1754303,-1.292511,,,,
60.59389957,7.056076,-1.6064606,-3.8690643,,,,
60.60641464,6.5707397,-1.4710236,-5.03833,,,,
60.62183556,5.4502716,-1.762558,-5.3475494,,,,
60.64363345,5.415146,-2.163391,-5.502289,,,,
60.67077359,4.8230286,-5.0571747,-3.2840729,,,,
60.68249043,4.755188,-6.151291,-2.9946747,,,,
60.69188365,4.4476166,-6.0629883,-3.2537537,,,,
60.70211252,4.453232,-5.891693,-3.9391785,,,,
60.71268353,4.6082153,-5.9468384,-4.528534,,,,
60.72244963,5.09169,-6.035141,-4.9033356,,,,
60.73281845,5.434601,-6.035141,-5.1393127,,,,
60.74380549,5.7017365,-5.9543304,-5.6364136,,,,
60.75156459,5.9801025,-5.8809967,-6.146393,,,,
60.75924858,6.2944336,-5.8998413,-6.3557587,,,,
60.76629457,6.561966,-5.84848,-6.605591,,,,
60.7729505,7.1374054,-5.852844,-6.9511566,,,,
60.77908048,7.4876404,-5.964813,-7.046051,,,,
60.78473958,7.684738,-6.0387115,-7.042221,,,,
60.79006347,8.080353,-6.224945,-7.0137177,,,,
60.7959505,8.080353,-6.224945,-7.0137177,,,,
60.80233964,8.237213,-6.41098,-6.6331024,,,,
60.81264743,8.221466,-6.4217224,-6.429596,,,,
60.82051143,8.095459,-6.077362,-6.4394226,,,,
60.82697543,7.9348755,-5.9046326,-6.754486,,,,
60.8336626,7.7247314,-5.7286224,-7.088562,,,,
60.84126362,7.570114,-5.4270325,-7.9078827,,,,
60.8489376,7.4011383,-5.2691193,-8.323074,,,,
60.85603651,7.1160126,-5.180664,-8.6349945,,,,
60.86308464,7.330826,-5.4875793,-8.549057,,,,
60.86838445,7.772629,-6.322525,-7.854904,,,,
60.87365445,8.474243,-7.637329,-6.9174805,,,,
60.87931546,8.885605,-9.2495575,-5.6563263,,,,
60.88448557,8.924377,-10.635056,-4.4102783,,,,
60.88956055,9.12088,-11.669785,-3.6253967,,,,
60.89596852,9.204773,-11.631012,-2.3964233,,,,
60.90109548,9.204773,-11.631012,-2.3964233,,,,
60.9091545,8.251587,-10.594818,-1.8104553,,,,
60.91492852,6.722809,-8.658493,-0.5507965,,,,
60.92007646,6.482132,-7.9214935,-0.04159546,,,,
60.92691645,6.304016,-7.3190613,0.4478302,,,,
60.93245348,5.882248,-6.503189,1.1066895,,,,
60.9375256,5.882248,-6.503189,1.1066895,,,,
60.94310364,6.5464935,-6.6440277,1.3117523,,,,
60.94844064,7.123474,-6.9605865,1.3656311,,,,
60.95347461,7.123474,-6.9605865,1.3656311,,,,
60.95846161,8.324326,-7.8450165,1.5892487,,,,
60.96400055,8.949631,-8.073059,1.6217804,,,,
60.96887645,9.596405,-8.067429,1.4252014,,,,
61.14380654,9.596405,-8.067429,1.4252014,,,,
61.18448147,4.75441,-3.5252686,-3.2607574,,,,
61.2160376,5.2329407,-4.1271057,-3.2033234,,,,
61.24590858,6.698761,-4.062744,-2.6478424,,,,
61.26648554,8.237961,-4.215561,-3.1712036,,,,
61.29293045,8.8862,-4.750656,-4.0759125,,,,
61.32999643,8.573975,-6.0240784,-7.192734,,,,
61.33994755,9.167648,-6.2516937,-5.0144196,,,,
61.34860453,9.297745,-5.9585114,-4.827896,,,,
61.35658463,9.408554,-5.714859,-5.0265045,,,,
61.36673459,9.3867035,-5.287979,-5.4792633,,,,
61.37440142,9.247559,-5.038025,-5.6567383,,,,
61.38363346,9.355225,-4.7378845,-5.9322357,,,,
61.39279255,9.400467,-4.9309998,-5.566681,,,,
61.39850458,9.490585,-5.157013,-5.264328,,,,
61.40459856,9.584869,-5.8615265,-4.490814,,,,
61.4110516,9.584869,-5.8615265,-4.490814,,,,
61.41730746,9.853241,-7.002487,-4.692734,,,,
61.42310652,9.853394,-7.644745,-4.544998,,,,
61.4291006,9.899521,-8.276382,-4.1825867,,,,
61.43507942,9.93309,-8.832565,-3.3927917,,,,
61.44059357,9.420837,-8.509567,-2.6821442,,,,
61.44671854,8.598816,-8.006058,-1.9469452,,,,
61.45256051,7.7322083,-7.5884705,-1.4238434,,,,
61.45833549,6.7364807,-7.3414764,-1.0051422,,,,
61.46433052,6.0124664,-7.2466125,-0.74147034,,,,
61.46973452,5.5457,-7.1997986,-0.6152954,,,,
61.47538742,4.411545,-7.1996155,0.045516968,,,,
61.48355659,4.411545,-7.1996155,0.045516968,,,,
61.48877057,4.354767,-7.8605347,0.5457916,,,,
61.49391064,4.8384094,-8.861298,1.1108856,,,,
61.49939164,4.8384094,-8.861298,1.1108856,,,,
61.50446757,5.241333,-9.354324,1.4683075,,,,
61.50949344,5.620453,-10.245941,2.0448608,,,,
61.51499542,5.620453,-10.245941,2.0448608,,,,
61.52002343,5.753769,-10.794571,1.9638062,,,,
61.52852854,6.1309967,-11.948471,1.7000122,,,,
61.53675064,6.23761,-12.629608,1.9122772,,,,
61.54184946,6.6428833,-12.628601,2.0406647,,,,
61.54671964,6.929367,-12.203827,1.6158905,,,,
61.55249843,6.929367,-12.203827,1.6158905,,,,
61.55760559,6.773758,-10.633438,-0.049301147,,,,
61.56264147,6.5656586,-9.660858,-0.82380676,,,,
61.56795463,6.353714,-8.774933,-1.5090027,,,,
61.57323965,6.27977,-7.983612,-2.0985718,,,,
61.57830557,6.0759125,-7.412445,-2.3917847,,,,
61.58384642,5.795639,-6.8420258,-2.5493927,,,,
61.58895453,5.5902405,-6.3581696,-2.5003662,,,,
61.59397348,5.4908447,-5.8553925,-2.2922516,,,,
61.59950646,5.4257355,-5.3502502,-2.1672668,,,,
61.60454663,5.4053497,-4.8967896,-2.0762177,,,,
61.60960349,5.3326416,-4.5412445,-2.0415497,,,,
61.61530551,5.3634796,-4.3628845,-2.2109222,,,,
61.62029346,5.4221344,-4.062744,-2.2460022,,,,
61.62541565,5.5559387,-3.7873535,-2.1612854,,,,
61.6309205,5.5613403,-3.6337738,-2.10112,,,,
61.70208653,5.6903534,-3.4759674,-2.114685,,,,
61.73567852,6.014862,-3.332489,-4.6819,,,,
61.75072154,6.2893066,-5.6109924,-3.4689941,,,,
61.7599605,6.2832184,-5.939514,-3.304718,,,,
61.77097758,5.933319,-6.0231323,-3.5745697,,,,
61.78164944,5.637924,-5.7964935,-4.2540283,,,,
61.79231247,5.4640503,-5.326294,-5.1296387,,,,
61.79960665,5.4640503,-5.326294,-5.1296387,,,,
61.80717763,5.6355743,-5.2304993,-5.357437,,,,
61.81476149,6.06192,-5.3733673,-5.5838165,,,,
61.82384142,6.0702515,-5.4097595,-5.8199463,,,,
61.83227548,6.5321198,-5.493927,-6.178543,,,,
61.84262856,7.0841217,-5.7211304,-6.640442,,,,
61.84917053,7.247574,-5.9034424,-6.7715454,,,,
61.85787949,7.410721,-6.2153625,-6.7886047,,,,
61.86470946,7.8433533,-6.99617,-6.8822784,,,,
61.87286552,8.047424,-7.2852173,-7.0556335,,,,
61.88212952,8.13768,-7.548645,-7.4069214,,,,
61.89272651,7.875305,-7.318161,-7.730667,,,,
61.8980225,7.438095,-6.9466705,-7.902481,,,,
61.9038895,7.438095,-6.9466705,-7.902481,,,,
61.91928252,7.1386566,-6.720093,-8.008163,,,,
61.93973955,6.3645935,-6.685486,-7.784195,,,,
61.96229061,8.475204,-11.771561,-3.6488953,,,,
61.97918543,9.529495,-11.5841675,-1.1728363,,,,
61.99862346,7.503372,-8.254974,0.64256287,,,,
62.01109847,6.5472717,-6.647339,1.239212,,,,
62.02192554,6.6722107,-6.039337,1.7272491,,,,
62.03154549,6.9825745,-5.982422,1.8992004,,,,
62.04097256,8.658096,-6.216568,1.9080505,,,,
62.05222663,9.813278,-6.3117523,1.2493439,,,,
62.05989846,10.449997,-6.7607727,0.49572754,,,,
62.07134756,10.734085,-7.039917,-0.12362671,,,,
62.07803949,10.4170685,-7.0646057,-0.39872742,,,,
62.08625564,9.454071,-7.11969,-0.82214355,,,,
62.09479651,8.443161,-6.9906616,-0.6034851,,,,
62.1027995,7.880783,-6.732422,-0.32925415,,,,
62.10947951,7.142975,-6.0452423,-0.20553589,,,,
62.11762842,6.700363,-5.724716,-0.28886414,,,,
62.12453565,6.078308,-5.201462,-0.54959106,,,,
62.13051256,5.863983,-5.0365295,-0.7639313,,,,
62.13805756,5.789154,-4.88266,-1.0393372,,,,
62.14540347,5.5794067,-4.8002625,-1.3063202,,,,
62.15318045,5.400284,-4.7689056,-1.3231049,,,,
62.16074165,5.2756195,-4.6398926,-1.5616913,,,,
62.16632947,5.1845093,-4.539322,-1.7090912,,,,
62.17321357,5.016815,-4.4270477,-1.9810791,,,,
62.18073257,4.9418335,-4.230835,-2.5896606,,,,
62.39494356,5.037781,-4.080414,-2.837799,,,,
62.42012843,10.130295,-5.236191,-3.8323975,,,,
62.43270453,10.230118,-5.2905273,-4.0197906,,,,
62.44246944,10.131653,-4.993042,-4.7739716,,,,
62.44984564,10.104111,-4.801239,-5.341568,,,,
62.45846852,9.833786,-4.7349243,-5.3822784,,,,
62.46629652,10.066162,-4.9576874,-4.7187195,,,,
62.47436365,10.304962,-5.5330048,-4.2749786,,,,
62.48336658,10.7083435,-7.932556,-4.2795715,,,,
62.49115643,10.902618,-8.57663,-4.116623,,,,
62.49647554,11.200516,-9.02919,-3.6022034,,,,
62.50255856,10.904373,-9.178604,-2.6456146,,,,
62.50786647,10.904373,-9.178604,-2.6456146,,,,
62.51278242,9.075714,-7.8707886,-1.7380524,,,,
62.51911363,8.031265,-7.2535095,-1.2285156,,,,
62.5244945,8.031265,-7.2535095,-1.2285156,,,,
62.52977261,6.5689545,-6.538513,-0.6328125,,,,
62.53623661,5.8505096,-6.3162384,-0.29605103,,,,
62.54151258,5.2933807,-6.2084656,0.1098938,,,,
62.54658445,4.9226837,-6.2198486,0.54885864,,,,
62.55225548,4.7588654,-6.4102936,0.86035156,,,,
62.55733952,4.6857452,-6.753586,1.0489197,,,,
62.56276664,4.805481,-7.194214,1.2907867,,,,
62.56951961,5.491333,-8.271759,1.346878,,,,
62.57469758,5.743637,-8.844528,1.2467957,,,,
62.5797716,5.9606476,-9.413239,1.0556488,,,,
62.58545264,6.1679535,-10.098358,0.83039856,,,,
62.59033545,6.292862,-10.82695,0.535553,,,,
62.59551462,6.6063538,-11.425812,0.32569885,,,,
62.60112461,6.786667,-12.0594635,0.19158936,,,,
62.60621246,6.983536,-12.518875,0.28483582,,,,
62.61123046,7.181122,-12.700729,0.5142822,,,,
62.61679944,7.2742157,-12.476517,0.27120972,,,,
62.62190947,7.1432495,-11.861954,-0.29335022,,,,
62.6268886,6.8408966,-10.930313,-0.78681946,,,,
62.6325365,6.5466766,-9.891464,-1.2019196,,,,
62.63772663,6.2776794,-8.965775,-1.5536041,,,,
62.64357862,6.2776794,-8.965775,-1.5536041,,,,
62.64919456,6.0763245,-7.38826,-2.1786957,,,,
62.65509852,5.5970764,-6.3137665,-2.6171112,,,,
62.66000661,5.475281,-5.925888,-2.976715,,,,
62.66578444,5.4424744,-5.4440765,-3.1612701,,,,
62.67088851,5.397003,-4.910202,-2.9024658,,,,
62.67597445,5.173828,-4.495804,-2.548645,,,,
62.68149361,5.095703,-4.14476,-2.396576,,,,
62.68664559,5.2838593,-3.9155579,-2.3171082,,,,
62.69190845,5.3721466,-3.6801758,-2.2292328,,,,
62.69741353,5.4115143,-3.4418945,-2.0750732,,,,
62.70256051,5.694702,-3.2178345,-2.0387115,,,,
62.70754346,5.94252,-2.9729462,-1.9309692,,,,
62.71313557,6.1476135,-2.3995667,-1.932724,,,,
62.71818456,6.1476135,-2.3995667,-1.932724,,,,
62.72324261,6.2070313,-2.269043,-2.2871704,,,,
62.72874459,6.244751,-1.8847809,-3.2490234,,,,
62.73419746,6.244751,-1.8847809,-3.2490234,,,,
62.73955759,6.123062,-1.7730255,-3.6286926,,,,
62.74531349,6.0328064,-1.6730499,-4.1226196,,,,
62.7502056,5.8838806,-1.648346,-4.1203766,,,,
62.75540456,5.8838806,-1.648346,-4.1203766,,,,
62.76125559,5.607132,-1.794281,-3.7182007,,,,
62.76616057,5.5868225,-1.9792328,-3.5765076,,,,
62.78456959,5.5868225,-1.9792328,-3.5765076,,,,
62.81212243,5.692444,-4.72789,-3.5912628,,,,
62.85378155,5.2720184,-5.629837,-3.8817902,,,,
62.8713015,5.0599365,-5.556183,-5.0209656,,,,
63.02501449,5.443985,-5.5944977,-5.1407013,,,,
63.09964856,9.2957,-10.50621,-1.7368164,,,,
63.11920556,10.075211,-6.474594,-0.034713745,,,,
63.13383349,11.264969,-7.3211517,-0.9472809,,,,
63.14651951,11.727585,-7.904648,-1.2434998,,,,
63.15840158,10.570923,-8.244339,-1.2033691,,,,
63.17451748,8.34993,-6.547531,-0.48875427,,,,
63.18398842,7.97139,-6.1333313,-0.2647705,,,,
63.19270548,7.1715393,-5.404129,0.019165039,,,,
63.20243844,6.417618,-5.0478973,-0.25309753,,,,
63.21057543,5.8933105,-4.964081,-0.8357849,,,,
63.21824154,5.2404327,-4.9714203,-1.3355255,,,,
63.23648247,4.2763824,-4.8872986,-2.2545319,,,,
63.24268159,4.0562134,-4.7177277,-2.5426483,,,,
63.2483786,4.0562134,-4.7177277,-2.5426483,,,,
63.25497064,4.209488,-4.4997864,-2.768814,,,,
63.26020655,4.0409546,-4.336899,-2.808838,,,,
63.26699742,3.9703064,-4.307312,-2.980301,,,,
63.27337059,4.0545807,-4.1832275,-3.2438812,,,,
63.27837047,3.9861603,-4.194916,-3.3666534,,,,
63.2862626,3.9694061,-4.16333,-3.556549,,,,
63.29251846,4.0186462,-3.9118805,-3.6900635,,,,
63.29796657,4.0186462,-3.9118805,-3.6900635,,,,
63.3033975,4.0415497,-3.7337646,-3.7526245,,,,
63.31012043,4.1172943,-3.7104645,-3.8629913,,,,
63.31531748,4.3919373,-3.7169952,-4.088333,,,,
63.32126245,4.7624207,-3.7464142,-4.1733856,,,,
63.32719454,5.1536255,-3.6361694,-3.7924347,,,,
63.33457955,5.1536255,-3.6361694,-3.7924347,,,,
63.34064254,5.703537,-3.5685272,-3.1970215,,,,
63.34650454,6.012619,-3.4940796,-2.8759613,,,,
63.35235056,6.3641815,-3.4136047,-2.542511,,,,
63.35911163,6.6590424,-3.367813,-2.1276093,,,,
63.36461648,7.374649,-3.3568573,-1.7243958,,,,
63.36973557,7.374649,-3.3568573,-1.7243958,,,,
63.39126643,7.898346,-3.455368,-2.105011,,,,
63.41611752,8.271332,-3.467926,-3.9067993,,,,
63.43667754,8.937546,-4.495453,-4.347122,,,,
63.44637259,9.172974,-5.31192,-4.356415,,,,
63.45742044,8.913742,-6.291397,-4.9128876,,,,
63.46776947,9.061325,-6.523239,-5.403534,,,,
63.47840747,9.231659,-6.4343567,-5.6267395,,,,
63.48830065,9.983154,-5.8715515,-5.1204834,,,,
63.49611458,10.28894,-5.735306,-4.787781,,,,
63.50734648,10.532166,-5.56427,-4.421524,,,,
63.51487645,10.437729,-5.3854218,-4.532135,,,,
63.52175864,10.293976,-4.781555,-4.952484,,,,
63.56818446,10.322769,-4.6063538,-5.1071777,,,,
63.5818046,10.913574,-7.5504303,-4.038971,,,,
63.59297761,10.99765,-7.8017426,-3.893158,,,,
63.60453662,8.958252,-6.990402,-3.145218,,,,
63.61687049,6.6943665,-5.938751,-1.1177521,,,,
63.62806663,5.69635,-5.7917786,0.09429932,,,,
63.6390725,4.817154,-5.8920593,0.7115631,,,,
63.65151462,4.914444,-6.9900665,1.5200958,,,,
63.6620005,5.616089,-8.014694,1.6168823,,,,
63.67275843,5.923401,-8.579758,1.6546631,,,,
63.68396148,6.8448944,-11.472382,0.89035034,,,,
63.69423064,6.8448944,-11.472382,0.89035034,,,,
63.70363149,7.4166718,-12.361099,0.978714,,,,
63.71152743,7.159851,-11.753891,0.56936646,,,,
63.71847352,6.881317,-10.118851,-0.8573303,,,,
63.72541961,6.6602936,-9.212158,-1.3804321,,,,
63.73304852,6.431427,-7.7099457,-2.0240936,,,,
63.74138745,6.382141,-7.0900574,-2.1933136,,,,
63.74837049,6.0944824,-5.8693085,-2.3645325,,,,
63.75572857,5.699341,-5.4149017,-2.4732056,,,,
63.76198563,5.5742188,-5.045517,-2.6543121,,,,
63.76827654,5.7131042,-4.579117,-3.3383331,,,,
