Time, x, y, z,,,,,,,,,,,,,,,,,,
240.6543516,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.6768037,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.6998967,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.7288445,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.7567166,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.7807046,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.8043145,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.8157226,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.8304645,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.8588575,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.8799115,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.9078065,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.9349595,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.9608916,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
240.9860185,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
241.0164446,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
241.3653027,-0.459,10.113,1.072,,,,,,,,,,,,,,,,,,
241.3758327,-1.072,9.807,3.677,,,,,,,,,,,,,,,,,,
241.3889655,-1.072,9.807,3.677,,,,,,,,,,,,,,,,,,
241.4161426,-1.072,9.807,3.677,,,,,,,,,,,,,,,,,,
241.4564556,-1.072,9.807,3.677,,,,,,,,,,,,,,,,,,
241.4882466,-1.072,9.807,3.677,,,,,,,,,,,,,,,,,,
241.5169295,-1.072,9.807,3.677,,,,,,,,,,,,,,,,,,
241.5462717,-1.072,9.807,3.677,,,,,,,,,,,,,,,,,,
241.5800906,-1.072,9.807,3.677,,,,,,,,,,,,,,,,,,
241.6111976,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
241.6329125,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
241.6645995,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
241.6919125,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
241.7209517,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
241.7481085,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
241.8041025,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
241.8246726,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
241.8389946,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
242.1232885,-1.072,10.113,0.612,,,,,,,,,,,,,,,,,,
242.1345896,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.1621076,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.1800875,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.2065185,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.2326375,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.2598616,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.2855996,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.3114544,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.3372635,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.3629965,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.3880216,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.4128045,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.4441885,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.4717156,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.4987644,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.5226265,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.5457875,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.5721315,-0.459,9.96,1.225,,,,,,,,,,,,,,,,,,
242.6001796,-0.766,10.113,1.225,,,,,,,,,,,,,,,,,,
242.9471015,-0.766,10.113,1.225,,,,,,,,,,,,,,,,,,
242.9609155,-0.766,10.113,1.225,,,,,,,,,,,,,,,,,,
242.9732634,-0.766,10.113,1.225,,,,,,,,,,,,,,,,,,
243.0135504,-0.766,10.113,1.225,,,,,,,,,,,,,,,,,,
243.0621075,-0.766,10.113,1.225,,,,,,,,,,,,,,,,,,
243.0934514,-0.766,10.113,1.225,,,,,,,,,,,,,,,,,,
243.1126055,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.1240665,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.1355294,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.1469146,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.1586825,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.1699735,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.1828104,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.1945526,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.2047066,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.2152754,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.2260746,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.2373074,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.4410025,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.5528985,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.5711786,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.5989314,-0.766,10.113,1.685,,,,,,,,,,,,,,,,,,
243.6206516,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.6524445,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.6685895,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.6789094,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.6935395,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.7190756,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.7445775,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.7709204,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.7972845,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.8221766,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.8443195,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.8715044,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.8988456,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.9478656,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
243.9801055,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
244.0073494,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
244.0300466,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
244.3389565,-0.919,10.266,0.459,,,,,,,,,,,,,,,,,,
244.3503884,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.3780824,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.4150895,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.4323236,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.4567665,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.4813055,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.5007614,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.5134436,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.5338105,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.5609895,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.5855285,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.6143335,-0.919,11.339,1.072,,,,,,,,,,,,,,,,,,
244.6389555,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
244.6625966,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
244.6892485,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
244.7151276,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
244.7391695,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
244.7649084,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
244.7834014,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
244.7945525,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
244.8138005,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
245.2242104,-1.225,11.186,-0.153,,,,,,,,,,,,,,,,,,
245.2388884,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.2532464,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.2789046,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.2997066,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.3317546,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.3478655,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.3733035,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.4000474,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.4310585,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.4609856,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.5119695,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.5414134,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.5862345,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.6121644,-0.459,10.113,0.612,,,,,,,,,,,,,,,,,,
245.6417405,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
245.6703764,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
245.7135285,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
245.9261245,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
245.9508535,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
246.0194765,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
246.0369545,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
246.0707945,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
246.0939764,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
246.1155206,-0.919,9.347,-0.153,,,,,,,,,,,,,,,,,,
246.1480874,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.1745166,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.1927656,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.2189106,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.2441555,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.2677986,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.2983745,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.3219615,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.3410415,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.3751985,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.4002415,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.6487545,0,8.274,1.225,,,,,,,,,,,,,,,,,,
246.6855275,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.7109496,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.7346145,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.7468954,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.7676674,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.7851344,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.8113636,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.8402034,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.8660945,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.8928155,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.9128755,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.9346095,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.9586536,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
246.9842185,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
247.0121836,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
247.0392004,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
247.0695704,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
247.0980414,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
247.1178626,-1.992,8.581,0.612,,,,,,,,,,,,,,,,,,
247.1432024,-1.992,10.266,1.379,,,,,,,,,,,,,,,,,,
247.4794425,-1.992,10.266,1.379,,,,,,,,,,,,,,,,,,
247.5140194,-1.992,10.266,1.379,,,,,,,,,,,,,,,,,,
247.5427925,-1.992,10.266,1.379,,,,,,,,,,,,,,,,,,
247.5820135,-1.992,10.266,1.379,,,,,,,,,,,,,,,,,,
247.6451765,-1.992,10.266,1.379,,,,,,,,,,,,,,,,,,
247.6723014,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.6991793,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.7286364,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.7390753,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.7497083,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.7607814,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.7722744,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.7873005,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.7977375,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.8082134,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.8193964,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.8308085,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.8438784,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.8542434,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.8651775,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.8763834,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.8905274,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.9018563,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.9128005,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.9241835,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.9361633,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.9468864,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.9572195,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
247.9683465,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
248.4572205,-2.604,10.113,3.524,,,,,,,,,,,,,,,,,,
248.4690155,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.4794563,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.4900445,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.5030843,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.5187024,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.5301925,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.5411395,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.5525795,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.5717315,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.5929545,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.6129724,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.6487385,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.6591493,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.6744854,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.6953634,0.919,9.807,0.766,,,,,,,,,,,,,,,,,,
248.7584735,0.153,11.032,3.524,,,,,,,,,,,,,,,,,,
248.7851974,0.153,11.032,3.524,,,,,,,,,,,,,,,,,,
248.8196785,0.153,11.032,3.524,,,,,,,,,,,,,,,,,,
248.8576883,0.153,11.032,3.524,,,,,,,,,,,,,,,,,,
248.8854355,0.153,11.032,3.524,,,,,,,,,,,,,,,,,,
248.9126584,0.153,11.032,3.524,,,,,,,,,,,,,,,,,,
248.9384095,0.153,11.032,3.524,,,,,,,,,,,,,,,,,,
249.2841283,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.2954325,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.3260983,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.3512963,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.3812865,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.3986935,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.4257573,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.4529673,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.4813875,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.5055605,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.5393044,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.5652815,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.5907594,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.6419934,0.612,11.032,3.064,,,,,,,,,,,,,,,,,,
249.6717993,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
249.7198455,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
249.9147765,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
249.9466733,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
249.9692823,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
249.9934265,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
250.0135965,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
250.0409924,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
250.0696184,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
250.0934815,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
250.1187314,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
250.1456363,-0.306,12.565,-0.153,,,,,,,,,,,,,,,,,,
250.1739322,-0.459,11.492,0.612,,,,,,,,,,,,,,,,,,
250.1983084,-0.459,11.492,0.612,,,,,,,,,,,,,,,,,,
250.2290334,-0.459,11.492,0.612,,,,,,,,,,,,,,,,,,
250.2765962,-0.459,11.492,0.612,,,,,,,,,,,,,,,,,,
250.3066813,-0.459,11.492,0.612,,,,,,,,,,,,,,,,,,
250.3402182,-0.459,11.492,0.612,,,,,,,,,,,,,,,,,,
250.3645722,-0.459,11.492,0.612,,,,,,,,,,,,,,,,,,
250.3942062,-0.459,11.492,0.612,,,,,,,,,,,,,,,,,,
250.6704454,-0.459,11.492,0.612,,,,,,,,,,,,,,,,,,
250.6910753,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.7152943,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.7536632,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.7797994,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.8047454,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.8278493,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.8619444,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.8844873,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.8946714,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.9134094,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.9405875,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.9657234,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
250.9953834,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
251.0183982,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
251.0384232,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
251.0731324,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
251.1026274,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
251.1285183,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
251.1576433,-0.459,10.879,-1.072,,,,,,,,,,,,,,,,,,
251.4903004,-0.306,10.113,1.072,,,,,,,,,,,,,,,,,,
251.5025312,-0.306,10.113,1.072,,,,,,,,,,,,,,,,,,
251.5324482,-0.306,10.113,1.072,,,,,,,,,,,,,,,,,,
251.5585625,-0.306,10.113,1.072,,,,,,,,,,,,,,,,,,
251.5819892,-0.306,10.113,1.072,,,,,,,,,,,,,,,,,,
251.6096124,-0.306,10.113,1.072,,,,,,,,,,,,,,,,,,
251.6340944,-0.306,10.113,1.072,,,,,,,,,,,,,,,,,,
251.6617402,-0.306,10.113,1.072,,,,,,,,,,,,,,,,,,
251.6902732,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
251.7153394,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
251.7396082,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
251.7631704,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
251.7954733,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
251.8218993,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
251.8662133,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
251.9051623,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
251.9461533,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
251.9806773,-1.379,10.573,1.685,,,,,,,,,,,,,,,,,,
252.1930613,-1.225,9.194,-0.459,,,,,,,,,,,,,,,,,,
252.2140912,-1.225,9.194,-0.459,,,,,,,,,,,,,,,,,,
252.2428304,-1.225,9.194,-0.459,,,,,,,,,,,,,,,,,,
252.8530683,-1.225,9.194,-0.459,,,,,,,,,,,,,,,,,,
252.8647785,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
252.8855163,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
252.9144534,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
252.9413494,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
252.9738194,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
252.9895822,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
253.0021693,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
253.0235254,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
253.0488083,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
253.0812144,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
253.1117243,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
253.1397163,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
253.1686673,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
253.2263614,-0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,
253.2418463,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.2679753,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.2869005,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.3354832,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.3900883,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.4365694,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.4626333,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.4869794,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.5209014,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.5416104,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.5647983,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.5850193,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.6107864,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.6361324,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.6618285,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.6865553,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.9227123,-1.072,8.274,0.153,,,,,,,,,,,,,,,,,,
253.9571823,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
253.9801883,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.0041293,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.0321423,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.0595564,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.0822713,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.1060163,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.1221873,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.1430222,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.1700193,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.1959743,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.2248663,-0.306,7.968,-0.612,,,,,,,,,,,,,,,,,,
254.2498214,-0.919,7.661,0.306,,,,,,,,,,,,,,,,,,
254.2743024,-0.919,7.661,0.306,,,,,,,,,,,,,,,,,,
254.2980635,-0.919,7.661,0.306,,,,,,,,,,,,,,,,,,
254.3270354,-0.919,7.661,0.306,,,,,,,,,,,,,,,,,,
254.3525314,-0.919,7.661,0.306,,,,,,,,,,,,,,,,,,
254.3763964,-0.919,7.661,0.306,,,,,,,,,,,,,,,,,,
254.4022614,-0.919,7.661,0.306,,,,,,,,,,,,,,,,,,
254.7107152,-0.919,7.661,0.306,,,,,,,,,,,,,,,,,,
254.7330753,-0.919,7.661,0.306,,,,,,,,,,,,,,,,,,
254.7491104,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.7748544,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.7969713,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.8201823,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.8464953,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.8710243,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.8967754,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.9273953,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.9587964,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.9755613,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
254.9992422,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
255.0229654,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
255.0483043,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
255.0767254,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
255.1012444,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
255.1609473,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
255.1863684,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
255.5273294,-1.225,8.581,1.532,,,,,,,,,,,,,,,,,,
255.5465464,-1.379,9.04,1.379,,,,,,,,,,,,,,,,,,
255.5680553,-1.379,9.04,1.379,,,,,,,,,,,,,,,,,,
255.5966453,-1.379,9.04,1.379,,,,,,,,,,,,,,,,,,
255.6275453,-1.379,9.04,1.379,,,,,,,,,,,,,,,,,,
255.6526102,-1.379,9.04,1.379,,,,,,,,,,,,,,,,,,
255.6800584,-1.379,9.04,1.379,,,,,,,,,,,,,,,,,,
255.7074854,-1.379,9.04,1.379,,,,,,,,,,,,,,,,,,
